candidate_id,family,params_hash,params,net_pnl,gross_profit,gross_loss,profit_factor,max_drawdown_pct,trades,win_rate,winning_trades,losing_trades,average_win,average_loss,expectancy,positive_months,negative_months,zero_months,best_month,worst_month,score,status
P43_CAND_0225,source_pruning,c6565585c81b197f,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8515.24,25593.44,17078.2,1.4986,8.884,266,0.5489,146,120,175.3,-142.32,32.01,45,25,0,875.57,-560.87,0.501191,EXECUTED
P43_CAND_0226,source_pruning,fd8f16e80d04f78f,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8459.9,24287.15,15827.25,1.5345,8.8829,250,0.556,139,111,174.73,-142.59,33.84,45,24,0,867.95,-553.97,0.503819,EXECUTED
P43_CAND_0227,source_pruning,c59dc64f59473957,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",9334.63,26575.23,17240.61,1.5414,8.8835,259,0.556,144,115,184.55,-149.92,36.04,44,26,0,912.14,-583.43,0.517131,EXECUTED
P43_CAND_0228,source_pruning,1f0299c3c55d4eb7,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8084.53,24356.89,16272.36,1.4968,8.868,254,0.5472,139,115,175.23,-141.5,31.83,43,26,0,860.36,-548.68,0.486824,EXECUTED
P43_CAND_0229,source_pruning,966ea45ff6a13a5a,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8121.36,23346.89,15225.53,1.5334,8.8777,240,0.5542,133,107,175.54,-142.29,33.84,43,25,0,851.35,-543.39,0.491657,EXECUTED
P43_CAND_0230,source_pruning,5d1c8691b6d01f20,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6893.16,17828.37,10935.21,1.6304,6.2443,183,0.5792,106,77,168.19,-142.02,37.67,43,22,0,862.63,-531.4,0.501727,EXECUTED
P43_CAND_0231,source_pruning,67c8587b329738b1,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",7163.21,17753.17,10589.95,1.6764,6.41,178,0.5843,104,74,170.7,-143.11,40.24,43,20,0,884.55,-543.39,0.515738,EXECUTED
P43_CAND_0232,source_pruning,70ab748d4ab5e6dc,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6975.45,16548.02,9572.58,1.7287,6.4229,165,0.5939,98,67,168.86,-142.87,42.28,44,18,0,870.79,-534.83,0.52115,EXECUTED
P43_CAND_0233,source_pruning,e158b068526ea13b,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6893.16,17828.37,10935.21,1.6304,6.2443,183,0.5792,106,77,168.19,-142.02,37.67,43,22,0,862.63,-531.4,0.501727,EXECUTED
P43_CAND_0234,source_pruning,7de0baeef3467936,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",7163.21,17753.17,10589.95,1.6764,6.41,178,0.5843,104,74,170.7,-143.11,40.24,43,20,0,884.55,-543.39,0.515738,EXECUTED
P43_CAND_0235,source_pruning,78d0a1c17b5c6895,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6975.45,16548.02,9572.58,1.7287,6.4229,165,0.5939,98,67,168.86,-142.87,42.28,44,18,0,870.79,-534.83,0.52115,EXECUTED
P43_CAND_0236,source_pruning,b2e7b8fb3f6bf37e,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6893.16,17828.37,10935.21,1.6304,6.2443,183,0.5792,106,77,168.19,-142.02,37.67,43,22,0,862.63,-531.4,0.501727,EXECUTED
P43_CAND_0237,source_pruning,77c547008feaf332,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",7163.21,17753.17,10589.95,1.6764,6.41,178,0.5843,104,74,170.7,-143.11,40.24,43,20,0,884.55,-543.39,0.515738,EXECUTED
P43_CAND_0238,source_pruning,96a46bf59f7cd882,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6975.45,16548.02,9572.58,1.7287,6.4229,165,0.5939,98,67,168.86,-142.87,42.28,44,18,0,870.79,-534.83,0.52115,EXECUTED
P43_CAND_0239,source_pruning,5e7715b3da5a08f4,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6710.42,17302.8,10592.37,1.6335,6.2379,177,0.5763,102,75,169.64,-141.23,37.91,42,22,0,854.19,-526.11,0.497246,EXECUTED
P43_CAND_0240,source_pruning,44c84342cc9b5498,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6967.46,17211.46,10244.0,1.6801,6.3991,172,0.5814,100,72,172.11,-142.28,40.51,42,20,0,874.83,-536.7,0.511102,EXECUTED
P43_CAND_0241,source_pruning,7cf978a487143442,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6783.72,16022.26,9238.55,1.7343,6.4112,159,0.5912,94,65,170.45,-142.13,42.66,43,18,0,861.07,-528.14,0.516792,EXECUTED
P43_CAND_0242,source_pruning,26f3367213c62efe,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6150.49,16140.31,9989.82,1.6157,6.2494,167,0.5689,95,72,169.9,-138.75,36.83,41,22,0,826.31,-510.59,0.482152,EXECUTED
P43_CAND_0243,source_pruning,f252b00ffd1466d0,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6414.31,16059.81,9645.5,1.665,6.4127,162,0.5741,93,69,172.69,-139.79,39.59,40,21,0,844.47,-519.21,0.493059,EXECUTED
P43_CAND_0244,source_pruning,92d9885650fb980f,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6392.12,15132.78,8740.66,1.7313,6.4028,150,0.5867,88,62,171.96,-140.98,42.61,41,19,0,841.63,-513.92,0.503611,EXECUTED
P43_CAND_0245,source_pruning,1fbf7d7e0e3b4595,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",7537.22,21648.6,14111.38,1.5341,5.485,233,0.5837,136,97,159.18,-145.48,32.35,39,24,0,952.52,-464.2,0.515904,EXECUTED
P43_CAND_0246,source_pruning,3a7edbeb2b465b3b,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",7547.83,21606.98,14059.15,1.5369,5.4823,228,0.5877,134,94,161.25,-149.57,33.1,39,23,0,952.52,-464.2,0.518757,EXECUTED
P43_CAND_0247,source_pruning,15338f019e379045,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",8069.72,20408.42,12338.7,1.654,5.4819,210,0.6,126,84,161.97,-146.89,38.43,43,19,0,957.41,-465.54,0.550642,EXECUTED
P43_CAND_0248,source_pruning,10522d4414d40a9d,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6780.38,19974.65,13194.27,1.5139,5.4841,216,0.5787,125,91,159.8,-144.99,31.39,39,23,0,912.43,-442.29,0.49869,EXECUTED
P43_CAND_0249,source_pruning,f137fa19312fa472,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6343.05,19151.7,12808.65,1.4952,5.4794,211,0.5782,122,89,156.98,-143.92,30.06,38,23,0,887.39,-430.41,0.48712,EXECUTED
P43_CAND_0250,source_pruning,a68c9690606015fb,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.9, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6649.51,18019.0,11369.48,1.5849,5.4814,194,0.5876,114,80,158.06,-142.12,34.28,42,19,0,884.55,-430.41,0.512133,EXECUTED
P43_CAND_0251,source_pruning,f8203aa41534bf86,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6974.92,17608.11,10633.19,1.656,5.4842,173,0.5896,102,71,172.63,-149.76,40.32,41,20,0,938.75,-447.14,0.51819,EXECUTED
P43_CAND_0252,source_pruning,fbfe4d020c462b59,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6181.91,16460.17,10278.26,1.6015,5.4842,170,0.5824,99,71,166.26,-144.76,36.36,40,20,0,894.27,-427.07,0.49628,EXECUTED
P43_CAND_0253,source_pruning,b36f4337ac9eb16e,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.95, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6931.81,16193.26,9261.45,1.7485,5.4875,160,0.6,96,64,168.68,-144.71,43.32,42,18,0,903.99,-435.26,0.530611,EXECUTED
P43_CAND_0254,source_pruning,35e921f7a639ec29,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6292.28,16098.08,9805.8,1.6417,5.4897,160,0.5813,93,67,173.1,-146.36,39.33,40,20,0,901.16,-430.41,0.500452,EXECUTED
P43_CAND_0255,source_pruning,2541f05681c2534d,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5535.42,15010.99,9475.57,1.5842,5.4906,157,0.5732,90,67,166.79,-141.43,35.26,39,20,0,858.23,-410.37,0.478956,EXECUTED
P43_CAND_0256,source_pruning,d4a9bedcbbb69a7e,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.0, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6248.3,14736.81,8488.51,1.7361,5.4864,147,0.5918,87,60,169.39,-141.48,42.51,41,18,0,867.95,-420.52,0.513112,EXECUTED
P43_CAND_0257,source_pruning,db7d6494c60ada43,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5780.08,14996.69,9216.61,1.6271,5.4865,150,0.5733,86,64,174.38,-144.01,38.53,39,20,0,870.79,-415.22,0.48678,EXECUTED
P43_CAND_0258,source_pruning,d4421cd42b57479e,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 18, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5019.1,13902.73,8883.63,1.565,5.4877,147,0.5646,83,64,167.5,-138.81,34.14,37,21,0,827.87,-393.32,0.461405,EXECUTED
P43_CAND_0259,source_pruning,c368f78eddf550f6,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 22, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 1.1, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",5866.33,13866.09,7999.77,1.7333,5.4906,138,0.587,81,57,171.19,-140.35,42.51,39,19,0,849.3,-410.37,0.500017,EXECUTED
P43_CAND_0260,source_pruning,bd3be23943551758,"{""allowed_sessions"": [""LONDON"", ""NEW_YORK""], ""allowed_sources"": null, ""disallowed_sources"": [""Low-Activity Filler Long"", ""BB Expansion Short"", ""Funding Reversal Short"", ""ATR Expansion Long""], ""max_abs_funding"": 0.0015, ""max_cost_to_risk"": 0.15, ""min_adx"": 15, ""min_atr_pct"": 0.3, ""min_bb_width"": 0.03, ""min_expected_R"": 0.0, ""min_projected_net_R"": 0.85, ""min_stop_atr"": 0.0, ""off_hours_min_expected_R"": 0.0, ""sl_atr_mult"": 1.8, ""tp_atr_mult"": 3.0}",6491.13,16648.57,10157.45,1.6391,5.4831,166,0.5843,97,69,171.63,-147.21,39.1,41,20,0,912.43,-435.62,0.505435,EXECUTED
