timestamp,event_type,symbol,details
1600732800000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.6415
1600761600000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.6391
1600790400000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.6436
1600819200000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.6482
1600848000000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000043 | Cost: $-0.2775
1600876800000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: -0.000026 | Cost: $0.1676
1600891200000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: TP Hit | Exit Price: 10188.115110518134 | PnL: $133.91
1603288800000,SIGNAL_GENERATED,BTCUSDT,Side: Long | Close: 12738.51
1603292400000,POSITION_OPENED,BTCUSDT,Side: Long | Size: 0.4520 | SL: 12507.44 | TP: 13059.44
1603296000000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $0.5754
1603317600000,POSITION_CLOSED,BTCUSDT,Side: Long | Reason: TP Hit | Exit Price: 13052.914279645664 | PnL: $133.09
1603893600000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 13065.47
1603897200000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.3660 | SL: 13355.04 | TP: 12663.29
1603900800000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.4834
1603929600000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: -0.000260 | Cost: $1.2617
1603958400000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: -0.000081 | Cost: $0.3870
1603980000000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: SL Hit | Exit Price: 13361.718761270517 | PnL: $-116.83
1604577600000,SIGNAL_GENERATED,BTCUSDT,Side: Long | Close: 14866.45
1604581200000,POSITION_OPENED,BTCUSDT,Side: Long | Size: 0.3480 | SL: 14565.83 | TP: 15283.98
1604592000000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $0.5248
1604592000000,POSITION_CLOSED,BTCUSDT,Side: Long | Reason: TP Hit | Exit Price: 15276.334340311554 | PnL: $134.28
1604775600000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 14654.74
1604779200000,POSITION_OPENED,BTCUSDT,Side: Short | Size: 0.2550 | SL: 15070.31 | TP: 14077.56
1604793600000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $-0.3780
1604797200000,POSITION_CLOSED,BTCUSDT,Side: Short | Reason: SL Hit | Exit Price: 15077.846785984439 | PnL: $-113.18
1605628800000,SIGNAL_GENERATED,BTCUSDT,Side: Long | Close: 17669.99
1605632400000,POSITION_OPENED,BTCUSDT,Side: Long | Size: 0.3170 | SL: 17338.60 | TP: 18130.25
1605657600000,FUNDING_DEDUCTED,BTCUSDT,Funding Rate: 0.000100 | Cost: $0.5601
1605672000000,POSITION_CLOSED,BTCUSDT,Side: Long | Reason: TP Hit | Exit Price: 18121.187182140526 | PnL: $134.00
1605690000000,SIGNAL_GENERATED,BTCUSDT,Side: Short | Close: 18122.42
