timestamp,event_type,symbol,details
1682150400000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000394 | Cost: $0.7100
1682179200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000394 | Cost: $0.7230
1682182800000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: SL Hit | Exit Price: 331.29637159668636 | PnL: $-41.68
1682535600000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 326.86
1682539200000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 11.9210 | SL: 320.82 | TP: 332.90
1682553600000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000520 | Cost: $-2.0492
1682553600000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: TP Hit | Exit Price: 332.73213568917856 | PnL: $66.45
1682596800000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 329.23
1682600400000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 13.7410 | SL: 323.94 | TP: 334.52
1682611200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000642 | Cost: $-2.9263
1682618400000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: TP Hit | Exit Price: 334.3497836440114 | PnL: $66.38
1682668800000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 320.62
1682672400000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 14.3700 | SL: 315.52 | TP: 325.72
1682697600000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.001947 | Cost: $-8.9870
1682726400000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000000 | Cost: $0.0000
1682755200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000120 | Cost: $-0.5564
1682784000000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000000 | Cost: $0.0000
1682812800000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000186 | Cost: $-0.8588
1682841600000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000000 | Cost: $0.0000
1682870400000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000000 | Cost: $0.0000
1682870400000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: TP Hit | Exit Price: 325.5589583674576 | PnL: $74.14
1682967600000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 326.14
1682971200000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 16.9300 | SL: 321.77 | TP: 330.51
1682985600000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.001204 | Cost: $-6.6909
1683014400000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.001499 | Cost: $-8.2144
1683036000000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: SL Hit | Exit Price: 321.60481661172986 | PnL: $-70.07
1685977200000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 275.66
1685980800000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 14.5740 | SL: 280.69 | TP: 268.67
1685980800000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000000 | Cost: $-0.0000
1685980800000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: SL Hit | Exit Price: 280.8337981631731 | PnL: $-80.33
1686142800000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 269.28
1686146400000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 13.7430 | SL: 274.56 | TP: 261.95
1686146400000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: TP Hit | Exit Price: 262.0788255402896 | PnL: $92.84
1686654000000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 243.39
1686657600000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 10.5510 | SL: 236.43 | TP: 253.06
1686668400000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: SL Hit | Exit Price: 236.30714947454302 | PnL: $-78.42
1686668400000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 234.86
1686672000000,POSITION_OPENED,BNBUSDT,Side: Short | Size: 2.1430 | SL: 243.34 | TP: 222.14
1686672000000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000343 | Cost: $0.1726
1686686400000,POSITION_CLOSED,BNBUSDT,Side: Short | Reason: SL Hit | Exit Price: 243.460885370796 | PnL: $-19.46
1686772800000,SIGNAL_GENERATED,BNBUSDT,Side: Long | Close: 233.75
1686776400000,POSITION_OPENED,BNBUSDT,Side: Long | Size: 9.4350 | SL: 226.07 | TP: 241.43
1686787200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000316 | Cost: $-0.7096
1686816000000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000073 | Cost: $-0.1634
1686844800000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: 0.000000 | Cost: $0.0000
1686873600000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000054 | Cost: $-0.1198
1686902400000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000056 | Cost: $-0.1265
1686931200000,FUNDING_DEDUCTED,BNBUSDT,Funding Rate: -0.000177 | Cost: $-0.3987
1686938400000,POSITION_CLOSED,BNBUSDT,Side: Long | Reason: TP Hit | Exit Price: 241.31395022624554 | PnL: $69.23
1687622400000,SIGNAL_GENERATED,BNBUSDT,Side: Short | Close: 233.71
