strategy_id,source_sleeve,side,session,entry_time,exit_time,hold_time,entry_price,exit_price,net_pnl,R,expected_R,projected_net_R,cost_to_risk,fees,slippage,funding,reason,same_candle,month,year,drawdown_contribution,losing_cluster,winning_cluster,high_friction,low_quality,high_quality,live_known_improvement
Strategy #1 (Combined Router v1),ATR Expansion Long,Long,NEW_YORK,1777906800000,1778058000000,42,80205.3,81950.47016401491,279.41345660033204,1.378371026042505,1.378371026042505,1.378371026042505,0.05,13.45892892361324,13.461891669447828,-3.1741382974700003,TP Hit,False,2026-05,2026,0.0,False,True,True,False,True,none
Strategy #1 (Combined Router v1),ATR Expansion Short,Short,NEW_YORK,1779807600000,1779854400000,13,76835.2,75551.15283167119,276.9086587331081,1.3584888560007324,1.3584888560007324,1.3584888560007324,0.05,17.29585104639468,17.287570461166773,-2.725802568864,TP Hit,False,2026-05,2026,0.0,False,True,True,False,True,none
Strategy #1 (Combined Router v1),ATR Expansion Short,Short,NEW_YORK,1780081200000,1780318800000,66,73306.2,71890.69737133078,288.2816310100755,1.3756723169880505,1.3756723169880505,1.3756723169880505,0.05,15.245674223989733,15.251750848563676,-6.271753213529999,TP Hit,False,2026-05,2026,0.0,False,True,True,False,True,none
Strategy #1 (Combined Router v1),BB Expansion Short,Short,NEW_YORK,1780416000000,1780455600000,11,67240.4,65898.51794353315,267.59100984513566,1.2808389484063014,1.2808389484063014,1.2808389484063014,0.05,13.846447466127447,13.83882085570041,-2.32598956616,TP Hit,False,2026-06,2026,0.0,False,True,True,False,True,none
Strategy #1 (Combined Router v1),BB Expansion Short,Short,OFF_HOURS,1780534800000,1780538400000,1,63282.8,61452.56888838719,277.554558065473,1.3127179577216144,1.3127179577216144,1.3127179577216144,0.05,9.791726457738395,9.798515849812574,0.0,TP Hit,False,2026-06,2026,0.0,False,True,False,False,True,none
Strategy #1 (Combined Router v1),BB Expansion Short,Short,NEW_YORK,1780675200000,1780808400000,37,60370.6,62138.77836204551,-232.41516985040863,-1.0178765898780124,-1.0178765898780124,-1.0178765898780124,0.05,7.779345525989891,7.77924050573702,0.077172344639,SL Hit,False,2026-06,2026,1.0712238894577208,False,True,False,True,False,filter_low_projected_R
Strategy #1 (Combined Router v1),BB Expansion Short,Short,NEW_YORK,1782324000000,1782331200000,2,59333.9,60425.73622041314,-239.55693601285623,-1.0284444946316802,-1.0284444946316802,-1.0284444946316802,0.05,12.455002166922966,12.458735998922029,0.0,SL Hit,False,2026-06,2026,1.1041409771463548,True,False,True,True,False,filter_low_projected_R
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,OFF_HOURS,1579050000000,1579240800000,53,8779.3,9005.452019343827,-102.10573835234509,-1.020304283467904,0.9842094490135486,0.8559494309788971,0.0583583082057664,4.04603108440072,4.0497164761629305,-4.8394615334975,SL Hit,False,2020-01,2020,1.0315905146409197,True,False,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1579438800000,1579780800000,95,8641.4,8404.925338484236,139.35622143333225,1.3081664835983275,1.331402687386683,1.1237949551176063,0.1164679378029519,4.7814942574448285,4.796753355767118,-11.4754305804336,TP Hit,False,2020-01,2020,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,LONDON,1580202000000,1580220000000,5,9000.2,9161.48001629687,-112.43816516131136,-1.029217645450666,0.9416725674053572,0.8254689370768307,0.0766943960168275,5.993354405377968,6.02477751661827,0.0,SL Hit,False,2020-01,2020,1.1202088196447786,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,OFF_HOURS,1580256000000,1580616000000,100,9395.0,9199.353549594663,124.40870773020376,0.9396870932837268,0.961768234245799,0.5379034225407218,0.2059982984886676,4.518427912551504,4.528245749676527,-33.8429607457626,TP Hit,False,2020-01,2020,0.0,True,False,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,NEW_YORK,1581004800000,1581213600000,58,9795.2,9982.856775649478,-90.77344421624991,-1.027311506358497,0.9460222450394644,0.6356621805919148,0.1753534364128655,5.587301039120977,5.604197665287256,-20.839935064825497,SL Hit,False,2020-02,2020,0.9032883641882046,True,False,False,True,False,cap_cost_to_risk
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,NEW_YORK,1581440400000,1581490800000,14,10263.3,10458.453453792588,-94.2291175700026,-1.027519087928474,0.9450314659079684,0.6740865586679954,0.1460393050023454,5.584512555797103,5.60916463348012,-16.543106580000003,SL Hit,False,2020-02,2020,0.9376758390475229,True,False,False,True,False,cap_cost_to_risk
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Long,Long,NEW_YORK,1581606000000,1581778800000,48,10265.1,10006.23507053969,-123.87857960775402,-1.0197180885857424,1.44642701877894,1.1970470942898706,0.0990038300221605,4.023860011502129,4.023841277141024,17.0853426005084,SL Hit,False,2020-02,2020,1.2327182305132236,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,OFF_HOURS,1582074000000,1582146000000,20,10106.9,9916.161450600292,91.91949066761296,0.926301311723374,0.9503676659196164,0.81018867542758,0.0679868103886377,4.855592401770571,4.876967418061331,-4.266886610526,TP Hit,False,2020-02,2020,0.0,True,False,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,OFF_HOURS,1582149600000,1582430400000,78,9615.5,9909.653747558728,-98.91137186340924,-1.0171242281406474,1.486946812702205,1.368597749509602,0.0404753796118701,3.338801290832542,3.338723938862768,-5.028011092508401,SL Hit,False,2020-02,2020,0.9842690454408896,False,True,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1582736400000,1583089200000,98,8743.5,8419.843547750665,142.39235525404698,1.328098815873293,1.3453652657926525,1.1323030045131437,0.08671634034076,3.4927404119672603,3.4830318710317965,-14.156919600534698,TP Hit,False,2020-02,2020,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1583686800000,1583708400000,6,8282.2,8059.64991712362,127.55559896110222,1.311648198785415,1.3353869952148745,1.2387963501243495,0.057471433828862,4.861700350344277,4.88959757655522,0.0,TP Hit,False,2020-03,2020,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1583996400000,1584007200000,3,7498.4,7223.839853594733,132.11466963999155,1.329752726028982,1.347237274138621,1.272151604858488,0.0370172349551055,3.629032123911101,3.628536630595666,-0.385549586106,TP Hit,False,2020-03,2020,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1584057600000,1584064800000,2,4759.9,3846.335711478464,138.99984659841357,1.36900424063236,1.371884726689467,1.3578423452406587,0.0021484843616676,0.6583770319281026,0.6582376331115334,0.1171125134531999,TP Hit,False,2020-03,2020,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1584230400000,1584273600000,12,5164.6,5517.648630267866,-107.29733801256435,-1.007871866929486,1.096586686859642,1.0508001929390836,0.0135070157065647,1.57563167296451,1.58339644973953,1.5723604105795,SL Hit,False,2020-03,2020,1.044316248500737,False,True,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,LONDON,1584356400000,1584360000000,1,4428.9,4782.906013131423,-104.71467951229272,-1.006797925980028,1.0919582593295265,1.0656620517619255,0.0076784926097395,1.3449236779171876,1.3549553002670651,0.0,SL Hit,False,2020-03,2020,1.0191794437475155,False,True,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,OFF_HOURS,1585789200000,1585843200000,15,6616.6,6858.106096679465,131.6915861003252,1.3269846979000623,1.3458354734069125,1.267172211646011,0.0442874163713876,3.793129766215269,3.783792627528924,0.483216563998,TP Hit,False,2020-04,2020,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,LONDON,1587027600000,1587247200000,61,7043.1,7277.906029764426,134.47616757608117,1.321477292830785,1.3419673943131063,1.24893991833565,0.054421073446812,4.188894263706095,4.177352439926008,-1.303534427598,TP Hit,False,2020-04,2020,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1587412800000,1587488400000,21,6763.3,6916.714835724877,-113.3847972340312,-1.023050616442979,1.3345663459975348,1.239264506083974,0.0671877971390603,4.822205229593019,4.848023517834067,0.4051328183999998,SL Hit,False,2020-04,2020,1.0977786745262756,False,True,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1587657600000,1587945600000,80,7531.9,7759.293641439441,127.82939901380252,1.3145253157462646,1.3369641366045906,1.201766854293936,0.0816591585156352,4.617940479714711,4.609478919173901,4.8984199359052,TP Hit,False,2020-04,2020,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1588179600000,1588179600000,0,8598.8,8857.027196285988,133.9811148033731,1.3069758346793212,1.329401263787682,1.2412395781586334,0.047342825182799,4.686889602202788,4.666921452927749,0.0,TP Hit,True,2020-04,2020,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,LONDON,1588237200000,1588237200000,0,9116.3,8751.188937433835,99.7296490672852,0.961060190336939,0.9725720521505756,0.9254624400474144,0.0131906913888851,2.501448451240737,2.50975417415335,0.0,TP Hit,True,2020-04,2020,0.0,False,True,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,NEW_YORK,1588784400000,1588806000000,6,9268.1,9077.140859988927,95.98328233880947,0.9323473751591422,0.954495618612552,0.8648103756275665,0.0473538082960723,4.843143587037077,4.8556476032354405,0.0,TP Hit,False,2020-05,2020,0.0,False,True,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1588874400000,1589007600000,37,9844.5,9603.148074448218,-121.556656037509,-1.020308677521201,1.3396059515347103,1.204274267630316,0.0623879062799258,4.482682881160315,4.464312947633379,5.8107354769771,SL Hit,False,2020-05,2020,1.1389489136891955,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1589072400000,1589198400000,35,8690.5,9082.13037029555,-54.79051570233632,-1.0117253799518084,1.3559337239957467,1.301091212893904,0.0075682665320542,1.226311495550393,1.2225138186409494,-0.4807868940000001,SL Hit,False,2020-05,2020,0.5133704757425274,True,False,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1590364800000,1590426000000,17,8707.0,8895.707919962664,-57.71933782019248,-1.0241266467106198,1.3322335389993474,1.2357586909259897,0.0281706556374204,2.569995356314549,2.5741642941674434,0.0466298347799999,SL Hit,False,2020-05,2020,0.5408126486210889,True,False,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,OFF_HOURS,1591056000000,1591106400000,14,10237.5,10023.130728652082,-118.30635221502854,-1.0239500734910576,1.3316071863922716,1.201426128296362,0.0665225206870097,5.176591151170607,5.163180996668369,3.587063405072,SL Hit,False,2020-06,2020,1.1084945549691627,True,False,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,NEW_YORK,1591110000000,1591282800000,48,9579.7,9849.088306630898,-108.62949130269465,-1.0186113865364814,1.4549091757680184,1.3608205808564966,0.0373531721798741,3.856614478866233,3.84775699536745,-2.1742809086378,SL Hit,False,2020-06,2020,1.0178253099989554,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1591894800000,1591894800000,0,9086.7,9276.409101482335,-53.70047712893093,-1.025048933259038,1.436518687755027,1.337112400515602,0.0268396975546447,2.479019728700116,2.4882893840079667,0.0,SL Hit,True,2020-06,2020,0.5031571456828695,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,OFF_HOURS,1595822400000,1595865600000,12,10272.1,10473.069736109535,-105.07944244152884,-1.0267397043485416,0.9476845878585596,0.7692724172312456,0.0950936869443582,5.528587734673192,5.518638245549515,-7.5660146395275,SL Hit,False,2020-07,2020,0.984562431389324,True,False,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1595869200000,1595883600000,4,10732.1,10997.518872831084,102.83984161144596,1.0438123353485012,1.065448114823003,0.9798477478241336,0.0345825482675433,4.38938301231188,4.404210117370109,0.0,TP Hit,False,2020-07,2020,0.0,True,False,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,OFF_HOURS,1595894400000,1595930400000,10,11042.1,10648.865993461672,103.6625176070146,0.9602414047038952,0.9732366844663316,0.8456303444766929,0.0320291913373993,2.7222162321794405,2.7112447997795006,-7.682998198074,TP Hit,False,2020-07,2020,0.0,True,False,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,NEW_YORK,1595952000000,1596258000000,85,11159.5,11548.713954637991,-86.46994554802248,-1.0150517261169865,0.970947402850805,0.6961749589434199,0.0747381047428088,3.0883170978307675,3.0848801777418413,-22.4845672113424,SL Hit,False,2020-07,2020,0.8101971028085406,False,True,False,True,False,filter_low_projected_R
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,LONDON,1596279600000,1596308400000,8,11632.1,11879.882165743216,-110.31622878250744,-1.0245486483288242,0.9517046427591462,0.8395792246471432,0.0483260552062733,5.066832156717663,5.075875189123227,-1.5447168095355,SL Hit,False,2020-08,2020,1.0336295274144034,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,OFF_HOURS,1596333600000,1596340800000,2,11950.3,11712.723640104805,90.97517377428296,0.9303957338103092,0.95331893648041,0.860642351708654,0.0373486636630176,4.768099263481118,4.768874346308442,0.0,TP Hit,False,2020-08,2020,0.0,True,False,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1596344400000,1596632400000,80,11179.4,11611.080683354872,-24.039772001193,-1.0136251189733383,1.357476661947867,1.204355510853966,0.009187269065634,0.6837144205006462,0.6841583413299668,-2.5447834206,SL Hit,False,2020-08,2020,0.22524535552907918,False,True,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1597179600000,1597215600000,10,11213.4,11458.059031036357,-27.779249124154216,-1.023965587328434,1.3328991957173448,1.2333266233663411,0.0108534103862593,1.2355945171914815,1.2334621411208682,-0.1241797759999999,SL Hit,False,2020-08,2020,0.26028311936529436,False,True,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,NEW_YORK,1597680000000,1597730400000,14,12437.8,12226.567912842032,99.49364574725873,0.9195105239927908,0.94610884908542,0.7465148537052455,0.0902164859118389,5.574147148302299,5.559703436583703,-9.59088950016,TP Hit,False,2020-08,2020,0.0,False,True,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,NEW_YORK,1597762800000,1597867200000,29,11948.5,11587.80883026969,155.957205854241,1.423566728906698,1.4464225354910645,1.233083308521061,0.0876824222846713,4.8367114646204215,4.829664662288715,-12.5498465597043,TP Hit,False,2020-08,2020,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1599055200000,1599134400000,22,11342.0,11072.87830607812,34.63621490670596,1.2970528819160203,1.3237228449412677,1.1545928517970812,0.0216486391224558,1.4345522115889997,1.434070056560682,-1.6231902962944,TP Hit,False,2020-09,2020,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1599177600000,1599210000000,9,10136.3,10489.253189335292,-108.99835646939988,-1.01507574630024,1.3560487346955292,1.286478931239365,0.0210796504472177,3.1247713081842967,3.1336276943373047,-1.071231207378,SL Hit,False,2020-09,2020,1.0212814644754906,False,True,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1603292400000,1603317600000,7,12744.3,13052.914279645664,131.02699772009942,1.3029259767147796,1.3304935423678237,1.2162022877750478,0.0508596082937853,5.73988017722116,5.740376290365921,0.566476545,TP Hit,False,2020-10,2020,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1603897200000,1603980000000,23,13058.9,13361.718761270517,-114.91661496591075,-1.0225484319767923,1.3358905291685743,1.2357978212617688,0.0360333748464499,4.7557113770286925,4.769107423316454,1.146149531496,SL Hit,False,2020-10,2020,1.0767337474294818,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1604581200000,1604592000000,3,14873.9,15276.334340311554,132.3469609624998,1.3063125375574731,1.3311186337347556,1.228267860667238,0.0352778151621584,5.170765189363431,5.179981940333257,0.5172525750000001,TP Hit,False,2020-11,2020,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,OFF_HOURS,1604617200000,1604764800000,41,15555.2,15129.283336489558,-118.57896356342688,-1.0180912101460613,1.3403514415444813,1.2102509633754683,0.0331756219330982,3.9122716254024192,3.908748599702294,6.0579427428615,SL Hit,False,2020-11,2020,1.111048840429449,True,False,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1604779200000,1604797200000,5,14647.4,15077.84678598444,-110.06909014160294,-1.0178173293840744,1.3474276397919462,1.2736292148217527,0.0183020093926079,3.6859306014620703,3.686558642140633,-0.367643384,SL Hit,False,2020-11,2020,1.031313913479598,False,True,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1605632400000,1605672000000,11,17678.8,18121.18718214053,130.1978177652325,1.300378195200222,1.3270247456959965,1.216671287934323,0.0339888649905954,5.513198026049641,5.50553885547629,0.5442363079999999,TP Hit,False,2020-11,2020,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,LONDON,1605693600000,1605711600000,5,18113.4,17498.18770881123,97.37725906550156,0.9582790558763838,0.9719001807740226,0.9164941358152802,0.009031185328275,2.902344398268116,2.8956496034657797,0.0,TP Hit,False,2020-11,2020,0.0,False,True,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,LONDON,1605859200000,1605880800000,6,18212.6,18641.1714095364,-112.28161169332246,-1.0222201691937325,0.9503882455849476,0.8466065069554995,0.0264643433505092,4.698855854715891,4.693511573928481,-1.702953593175,SL Hit,False,2020-11,2020,1.0520445678097672,False,True,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,NEW_YORK,1605902400000,1606035600000,37,18630.7,18235.412410484965,102.01820208765275,0.9344843943147468,0.9560284456297312,0.7912454534364279,0.0410309650561324,4.589830995105379,4.584874257975906,-8.1814232935143,TP Hit,False,2020-11,2020,0.0,False,True,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,LONDON,1606129200000,1606136400000,2,18770.4,18392.27619817551,94.55966795978112,0.9326825125847664,0.9553544278452522,0.8637129027700643,0.0241017210947744,4.88689192006008,4.88431563224339,0.0,TP Hit,False,2020-11,2020,0.0,False,True,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,LONDON,1606212000000,1606309200000,27,19023.8,19483.60334080717,-104.15588112031551,-1.0216344366949075,0.9578728834685484,0.7762796559010576,0.0434007813886303,4.601634699226457,4.592847035708026,-10.338752031825798,SL Hit,False,2020-11,2020,0.9759089425734035,False,True,False,True,False,filter_low_projected_R
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1606363200000,1606377600000,4,17921.0,17115.932442938712,69.85425181748799,1.338906643288555,1.353132271225918,1.2844107448565922,0.0060474943205006,1.5416250274893033,1.5447246651565072,-0.5499318235840001,TP Hit,False,2020-11,2020,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1606752000000,1606824000000,20,19350.1,18854.88213159997,-118.91005661739204,-1.019416291846033,1.3363199852951388,1.20885875673384,0.028168931512047,4.221650525541797,4.217156728905833,5.245257175444,SL Hit,False,2020-11,2020,1.1141510816923816,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1606831200000,1606834800000,1,18755.7,19479.77589230877,-109.2494636474745,-1.0136279762495075,1.3574535385684197,1.3039178108956837,0.0078697519678922,2.810307478084695,2.811378004082424,0.0,SL Hit,False,2020-12,2020,1.0236342623971395,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,NEW_YORK,1606849200000,1607007600000,44,18740.0,19577.19667711487,-105.81778639395333,-1.0118244538490468,1.4698759858924595,1.4116519903355464,0.0072779994446141,2.3948247923196795,2.400463310663781,-1.2266230377250005,SL Hit,False,2020-12,2020,0.9914804897660152,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1609596000000,1609603200000,2,31626.5,32598.789021495904,131.66358920350814,1.3337804209563044,1.356151020783419,1.2592992662523783,0.0136560973888767,4.527882876015461,4.525754308169212,0.9012799513988998,TP Hit,False,2021-01,2021,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,NEW_YORK,1609617600000,1609617600000,0,33098.9,32054.01830427113,96.16899747479005,0.955171339330748,0.9698149965171822,0.9102992938896176,0.0056539917496186,3.0947636194528787,3.0902549669694235,0.0,TP Hit,True,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,OFF_HOURS,1609639200000,1609650000000,3,32594.7,34030.36104052918,-108.70404425765858,-1.011987893331214,0.9768231072701816,0.9298425252313924,0.0034765630708703,2.46512725849958,2.466914111443512,0.0,SL Hit,False,2021-01,2021,1.0185238485227717,False,True,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,LONDON,1609671600000,1609696800000,7,33928.5,32487.46839722146,99.7952099601168,0.9608368447851784,0.971662269012954,0.9017465038227204,0.0048241877981261,2.291350909704141,2.288427530938661,-2.6553802781016,TP Hit,False,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Long,Long,OFF_HOURS,1609804800000,1609822800000,5,32045.6,30251.41645401085,-108.75543647927934,-1.0085063784368875,1.4795818023866,1.4344384959390728,0.0026634550804041,1.8377619853933205,1.839813217001592,1.0608452805264998,SL Hit,False,2021-01,2021,1.0190053780160557,True,False,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,NEW_YORK,1609873200000,1609905600000,9,33428.2,35405.77063639286,136.44542855060286,1.3495760437879878,1.3616632689734112,1.300096288308223,0.0043712556272283,2.443605957591946,2.4432336244037725,1.5184806756984,TP Hit,False,2021-01,2021,0.0,False,True,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,OFF_HOURS,1609912800000,1609974000000,17,35052.2,36737.87092918604,-102.42271923694896,-1.0110115951224408,0.9789841269255296,0.8784670128137653,0.0063325781890411,2.2613872342693604,2.2610546019685573,-6.0359365360413,SL Hit,False,2021-01,2021,0.9596697426097361,True,False,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,OFF_HOURS,1609977600000,1610028000000,14,36844.2,38543.71875152072,102.57552459583844,1.071637515426017,1.0837955330236644,0.96836915872194,0.0076181407039138,2.487801318800184,2.4889590083041693,7.104911685729,TP Hit,False,2021-01,2021,0.0,False,True,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,NEW_YORK,1610031600000,1610042400000,3,38472.4,40023.02987343558,-105.8553878896886,-1.013067518355238,0.9748207984211608,0.8871046913044704,0.0060524113910516,2.708092330633528,2.70973447839389,-3.846165708000001,SL Hit,False,2021-01,2021,0.9918328043501509,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:Funding Reversal Short,Short,OFF_HOURS,1610064000000,1610071200000,2,39478.6,37501.06308359582,103.19251835161572,0.9708475457991352,0.9800482893977932,0.9008665971099444,0.0040382663066802,1.9629814086316932,1.9615192090269629,-4.3011170236344,TP Hit,False,2021-01,2021,0.0,True,False,False,False,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Long,Long,LONDON,1610103600000,1610139600000,10,40854.2,38816.12374235761,-110.85496196871024,-1.0096191460233126,1.370912979413386,1.3047365034577052,0.0034411767496953,2.0714284173012976,2.071564079340722,2.8035681540047994,SL Hit,False,2021-01,2021,1.0386772935935311,True,False,False,True,False,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Short,Short,OFF_HOURS,1610175600000,1610190000000,4,38998.5,41078.553858522384,-104.75550552032227,-1.0099678391653912,1.4763537691267752,1.4253518039907656,0.0025500982568004,2.00192634646306,2.0009506211521515,-1.24911375226,SL Hit,False,2021-01,2021,0.9815272409148659,False,True,False,True,False,filter_off_hours
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,NEW_YORK,1610301600000,1610308800000,2,38577.9,36471.52273019131,136.54426885727727,1.347727101064324,1.3593890895782577,1.3113752436153296,0.0031689138335532,2.4766309500963137,2.476098770711091,0.0,TP Hit,False,2021-01,2021,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:BB Expansion Short,Short,OFF_HOURS,1610337600000,1610373600000,10,35451.7,32455.068674625127,140.64416684434423,1.35791847537801,1.365268280531478,1.3209984305392004,0.002080682949637,1.5958090638536904,1.5975029573750252,-1.3983036155789998,TP Hit,False,2021-01,2021,0.0,True,False,False,False,True,none
Strategy #1.1 (P37_CAND_0357),P37_CAND_0357:ATR Expansion Long,Long,OFF_HOURS,1610431200000,1610460000000,8,35958.0,33180.616088377465,-107.55855891012553,-1.0060122774929885,1.4859188615862975,1.4541767743036085,0.0012061993167421,1.3136337056791718,1.3120870792188215,0.7043365627899999,SL Hit,False,2021-01,2021,1.0077909990454292,True,False,False,True,False,filter_off_hours
