strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month,entry_datetime_parsed,session,same_candle,source_sleeve
STRAT3_P35_PROJECTED_NET_R,1611342000000,2021-01-22 19:00:00+00:00,1611399600000,2021-01-23 11:00:00+00:00,Long,33306.4,31845.2006233578,31861.131188952273,31861.131188952273,35296.440335466825,0.065,-94.97795948174313,2.1174270202591288,1.0835499999998865,1.0354867636407834,2.11903676364067,0.428602135,-97.52398863700226,9179.021612824585,SL Hit,-1.0110225623584341,16,False,False,False,False,2021-01-23 11:00:00,2021-01,2021-01-22 19:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1611853200000,2021-01-28 17:00:00+00:00,1611878400000,2021-01-29 00:00:00+00:00,Long,32458.7,33968.08864701158,33985.08118760538,31341.342008853306,33985.08118760538,0.083,125.2792577019611,2.7567117288509806,1.3495800000001692,1.4103808692851891,2.7599608692853583,0.6171469792254,121.90539899388473,9300.927011818469,TP Hit,1.3508550160030277,7,False,False,False,False,2021-01-29 00:00:00,2021-01,2021-01-28 17:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1613041200000,2021-02-11 11:00:00+00:00,1613048400000,2021-02-11 13:00:00+00:00,Long,46333.0,48211.44622766054,48235.56400966537,44938.6771359533,48235.56400966537,0.068,127.73434348091679,3.2145111717404586,1.5755599999998813,1.6400091763286038,3.215569176328485,0.0,124.51983230917634,9425.446844127644,TP Hit,1.3472103743667994,2,False,False,False,False,2021-02-11 13:00:00,2021-02,2021-02-11 11:00:00,LONDON,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1613142000000,2021-02-12 15:00:00+00:00,1613145600000,2021-02-12 16:00:00+00:00,Short,46575.6,48028.19784503008,48004.195747156504,48004.195747156504,44631.605953980885,0.067,-97.32405561701555,3.1692272278085083,1.5637800000002535,1.6081405575296885,3.1719205575299423,-3.3291269005474,-97.16415594427666,9328.282688183368,SL Hit,-1.016801182504814,1,False,False,False,False,2021-02-12 16:00:00,2021-02,2021-02-12 15:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1613905200000,2021-02-21 11:00:00+00:00,1613952000000,2021-02-22 00:00:00+00:00,Long,57705.6,56334.41990675221,56362.60120735589,56362.60120735589,59516.582309701764,0.071,-97.35378662059276,4.048420706689703,2.0476399999997517,2.000872342860959,4.048512342860711,9.170658505299997,-110.57286583258247,9217.709822350786,SL Hit,-1.0209838614584246,13,False,False,False,False,2021-02-22 00:00:00,2021-02,2021-02-21 11:00:00,LONDON,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1613988000000,2021-02-22 10:00:00+00:00,1613998800000,2021-02-22 13:00:00+00:00,Short,54825.1,52705.084702853,52678.74533018791,56406.17619272293,52678.74533018791,0.059,125.08090253167309,3.1721404487341633,1.6201399999999484,1.5540229872403215,3.17416298724027,0.0,121.90876208293892,9339.618584433725,TP Hit,1.34086852164658,3,False,False,False,False,2021-02-22 13:00:00,2021-02,2021-02-22 10:00:00,LONDON,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1615384800000,2021-03-10 14:00:00+00:00,1615449600000,2021-03-11 08:00:00+00:00,Long,56364.5,54984.029182265585,55011.53494974045,55011.53494974045,58191.139070363366,0.07,-96.63295724140903,3.8971985213792957,1.9690999999998169,1.9254037232407428,3.8945037232405597,9.504986381359002,-110.03514214414733,9229.583442289579,SL Hit,-1.020329991132876,18,False,False,False,False,2021-03-11 08:00:00,2021-03,2021-03-10 14:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1615557600000,2021-03-12 14:00:00+00:00,1615564800000,2021-03-12 16:00:00+00:00,Short,55730.9,57251.21717607591,57222.60587313934,57222.60587313934,53710.50377760493,0.063,-95.77998209278213,3.5589366910463918,1.7570699999999633,1.802512085003662,3.5595820850036253,-2.4115656165489,-96.92735316727963,9132.656089122298,SL Hit,-1.0191802576176445,2,False,False,False,False,2021-03-12 16:00:00,2021-03,2021-03-12 14:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1615975200000,2021-03-17 10:00:00+00:00,1616004000000,2021-03-17 18:00:00+00:00,Short,54778.6,56178.38058799101,56150.305435273374,56150.305435273374,52926.90039061727,0.068,-95.18507998338858,3.7725373399916946,1.866600000000297,1.9091103847990163,3.7757103847993134,-0.7188211108928001,-98.23879621248747,9034.417292909811,SL Hit,-1.0204673335802867,8,False,False,False,False,2021-03-17 18:00:00,2021-03,2021-03-17 10:00:00,LONDON,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1618423200000,2021-04-14 18:00:00+00:00,1618520400000,2021-04-15 21:00:00+00:00,Short,62338.1,63889.419523038254,63857.49077764943,63857.49077764943,60285.8569112908,0.03,-46.53958569114766,1.8934127928455737,0.9362999999999738,0.9578623616647383,1.894162361664712,-5.076835413342,-43.356163070651235,8991.06112983916,SL Hit,-1.0210141761148634,27,False,False,False,False,2021-04-15 21:00:00,2021-04,2021-04-14 18:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1618844400000,2021-04-19 15:00:00+00:00,1618902000000,2021-04-20 07:00:00+00:00,Short,55389.2,53406.9805059323,53380.290360751926,56871.621170891485,53380.290360751926,0.031,61.4488043160987,1.6863407978419507,0.8587000000001354,0.8273945005915156,1.686094500591651,-0.341655867,60.10411938525675,9051.165249224416,TP Hit,1.3371500171409767,16,False,False,False,False,2021-04-20 07:00:00,2021-04,2021-04-19 15:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
STRAT3_P35_PROJECTED_NET_R,1620223200000,2021-05-05 14:00:00+00:00,1620295200000,2021-05-06 10:00:00+00:00,Long,56299.9,58128.62077298212,58157.69962279351,54924.60884086178,58157.69962279351,0.067,122.52429178980182,3.8333554458949015,1.8867200000002342,1.9482829373631758,3.8350029373634102,4.9906395139616,113.70029682994533,9164.865546054363,TP Hit,1.3296971778165292,20,False,False,False,False,2021-05-06 10:00:00,2021-05,2021-05-05 14:00:00,NEW_YORK,False,STRAT3_P35_PROJECTED_NET_R
