system,sleeve,sleeve_family,setup_time,setup_datetime,setup_close_time,setup_close_datetime,trigger_time,trigger_datetime,trigger_close_time,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_model,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,exit_reason,R,MFE,MAE,hold_candles,expected_r,same_candle_priority
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1593399600000,2020-06-29 03:00:00+00:00,1593403200000,2020-06-29 04:00:00+00:00,1593403200000,2020-06-29 04:00:00+00:00,1593403500000,1593403500000,2020-06-29 04:05:00+00:00,1593420900000,2020-06-29 08:55:00+00:00,Short,vwap_reclaim,9095.6,9100.1,9100.1,9169.9,8971.7,0.8300000000000001,-3.7350000000000003,7.551215500000001,3.7746740000000005,3.776541500000001,7.551215500000001,-0.754885,-10.531330500000001,6163.392487318102,Stop Loss,Stop Loss,-0.06056527590847973,0.004112977703504975,0.0037820484629930554,59,1.6675639300134704,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1593421200000,2020-06-29 09:00:00+00:00,1593424800000,2020-06-29 10:00:00+00:00,1593426900000,2020-06-29 10:35:00+00:00,1593427200000,1593427200000,2020-06-29 10:40:00+00:00,1593436800000,2020-06-29 13:20:00+00:00,Long,vwap_reclaim,9110.5,9035.1,9035.1,9039.6,9228.7,0.869,-65.52259999999968,7.8842632,3.95851225,3.92575095,7.8842631999999995,0.0,-73.40686319999968,6089.985624118102,Stop Loss,Stop Loss,-1.0634696755994362,0.0007365128148838293,0.009055485428900719,33,1.6671368124118664,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1593442800000,2020-06-29 15:00:00+00:00,1593446400000,2020-06-29 16:00:00+00:00,1593446400000,2020-06-29 16:00:00+00:00,1593446700000,1593447600000,2020-06-29 16:20:00+00:00,1593476100000,2020-06-30 00:15:00+00:00,Long,limit_retest,9121.8,9179.4,9179.4,9046.9,9246.6,0.8130000000000001,46.8288000000003,7.4394378,3.7080116999999997,3.7314261,7.4394378,0.747146187,38.6422160130003,6128.627840131103,Time Stop,Time Stop,0.7690253671562168,0.012190576421320435,0.0022802517047073247,96,1.666221628838474,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1593493200000,2020-06-30 05:00:00+00:00,1593496800000,2020-06-30 06:00:00+00:00,1593496800000,2020-06-30 06:00:00+00:00,1593497100000,1593497700000,2020-06-30 06:15:00+00:00,1593526200000,2020-06-30 14:10:00+00:00,Short,limit_retest,9129.2,9147.1,9147.1,9194.3,9020.7,0.9410000000000001,-16.84389999999966,8.598999150000001,4.295288600000001,4.30371055,8.598999150000001,-0.860479571,-24.582419578999666,6104.045420552103,Time Stop,Time Stop,-0.2749615975422433,0.0071452043990712635,0.005345484817946728,96,1.6666666666667038,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1593536400000,2020-06-30 17:00:00+00:00,1593540000000,2020-06-30 18:00:00+00:00,1593542700000,2020-06-30 18:45:00+00:00,1593543000000,1593543000000,2020-06-30 18:50:00+00:00,1593544800000,2020-06-30 19:20:00+00:00,Short,vwap_reclaim,9132.1,9136.7,9136.7,9196.6,9024.6,0.9460000000000001,-4.351600000000344,8.641142400000001,4.319483300000001,4.321659100000001,8.641142400000001,0.0,-12.992742400000346,6091.052678152102,Stop Loss,Stop Loss,-0.07131782945736997,0.004062592393863445,0.0010665673831867567,7,1.6666666666666667,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1593576000000,2020-07-01 04:00:00+00:00,1593579600000,2020-07-01 05:00:00+00:00,1593582300000,2020-07-01 05:45:00+00:00,1593582600000,1593582600000,2020-07-01 05:50:00+00:00,1593610800000,2020-07-01 13:40:00+00:00,Long,limit_retest,9147.0,9239.6,9239.6,9091.4,9239.6,1.095,101.39700000000039,10.0666635,5.0079825,0.0,5.0079825,1.0004412750000002,90.32989522500039,6181.382573377103,Take Profit,Take Profit,1.6654676258992762,0.012135126270908495,0.0022958346999016072,95,1.6654676258992762,SL_FIRST
pf12_event_driven_mtf_router,variant_c_5m_quality,variant_c,1593612000000,2020-07-01 14:00:00+00:00,1593615600000,2020-07-01 15:00:00+00:00,1593618900000,2020-07-01 15:55:00+00:00,1593619200000,1593619200000,2020-07-01 16:00:00+00:00,1593636600000,2020-07-01 20:50:00+00:00,Long,wick_rejection,9268.4,9228.6,9228.6,9208.7,9368.0,1.035,-41.192999999999245,9.572197499999998,4.796397,4.7758005,9.5721975,0.958798125,-51.72399562499925,6129.658577752103,Stop Loss,Stop Loss,-0.6666666666666666,0.002654179793707691,0.004163609684519458,59,1.66834170854275,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1593666000000,2020-07-02 05:00:00+00:00,1593669600000,2020-07-02 06:00:00+00:00,1593671100000,2020-07-02 06:25:00+00:00,1593671400000,1593672900000,2020-07-02 06:55:00+00:00,1593701400000,2020-07-02 14:50:00+00:00,Short,limit_retest,9212.7,9218.2,9218.2,9263.8,9127.5,1.199,-6.5945,11.049324550000001,5.523013650000001,5.526310900000001,11.049324550000001,-1.104204662,-16.539619888,6113.118957864103,Time Stop,Time Stop,-0.10763209393346686,0.004526360350385959,0.004917125272721272,96,1.6673189823875372,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1593702000000,2020-07-02 15:00:00+00:00,1593705600000,2020-07-02 16:00:00+00:00,1593705600000,2020-07-02 16:00:00+00:00,1593705900000,1593705900000,2020-07-02 16:05:00+00:00,1593707700000,2020-07-02 16:35:00+00:00,Short,vwap_reclaim,9030.0,9034.5,9034.5,9101.8,8910.4,0.851,-3.8295,7.68644475,3.842265,3.84417975,7.68644475,0.0,-11.51594475,6101.603013114103,Stop Loss,Stop Loss,-0.06267409470752153,0.007530454042081949,0.004939091915836142,7,1.6657381615599105,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1593709200000,2020-07-02 17:00:00+00:00,1593712800000,2020-07-02 18:00:00+00:00,1593714600000,2020-07-02 18:30:00+00:00,1593714900000,1593714900000,2020-07-02 18:35:00+00:00,1593726900000,2020-07-02 21:55:00+00:00,Short,limit_retest,9067.0,9153.9,9153.9,9149.3,8929.8,0.741,-64.39289999999973,6.75084345,3.3593235,3.39151995,6.75084345,0.0,-71.14374344999973,6030.459269664104,Stop Loss,Stop Loss,-1.0558930741190815,0.004080732326017426,0.009154075217822874,41,1.6670716889429154,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1593763200000,2020-07-03 08:00:00+00:00,1593766800000,2020-07-03 09:00:00+00:00,1593766800000,2020-07-03 09:00:00+00:00,1593767100000,1593767100000,2020-07-03 09:05:00+00:00,1593769500000,2020-07-03 09:45:00+00:00,Long,limit_retest,9102.1,9037.2,9037.2,9041.7,9202.7,0.998,-64.77019999999963,9.051510700000001,4.5419479,4.5095628,9.051510700000001,0.0,-73.82171069999963,5956.637558964104,Stop Loss,Stop Loss,-1.0745033112582787,0.0008294789114599128,0.007255468518254125,9,1.6655629139073007,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1593774000000,2020-07-03 11:00:00+00:00,1593777600000,2020-07-03 12:00:00+00:00,1593777900000,2020-07-03 12:05:00+00:00,1593778200000,1593778200000,2020-07-03 12:10:00+00:00,1593799500000,2020-07-03 18:05:00+00:00,Long,vwap_reclaim,9106.8,9073.6,9073.6,9045.3,9209.2,0.968,-32.13759999999894,8.7993136,4.4076911999999995,4.3916224,8.7993136,0.880709632,-41.817623231998944,5914.819935732105,Time Stop,Time Stop,-0.5398373983739659,0.0019238371326921024,0.0034918961655026216,72,1.6650406504065278,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1593817200000,2020-07-03 23:00:00+00:00,1593820800000,2020-07-04 00:00:00+00:00,1593820800000,2020-07-04 00:00:00+00:00,1593821100000,1593821100000,2020-07-04 00:05:00+00:00,1593830400000,2020-07-04 02:40:00+00:00,Short,vwap_reclaim,9046.7,9098.7,9098.7,9094.2,8967.6,1.245,-64.74000000000001,11.295511500000002,5.631570750000002,5.663940750000001,11.295511500000003,0.0,-76.0355115,5838.784424232104,Stop Loss,Stop Loss,-1.0947368421052632,0.0,0.005338963378911567,32,1.6652631578947446,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1593838800000,2020-07-04 05:00:00+00:00,1593842400000,2020-07-04 06:00:00+00:00,1593842700000,2020-07-04 06:05:00+00:00,1593843000000,1593843000000,2020-07-04 06:10:00+00:00,1593864000000,2020-07-04 12:00:00+00:00,Long,vwap_reclaim,9091.5,9041.5,9041.5,9046.0,9162.1,1.283,-64.14999999999999,11.632319499999998,5.832197249999999,5.80012225,11.6323195,1.164246803,-76.94656630299998,5761.837857929105,Stop Loss,Stop Loss,-1.098901098901099,0.0,0.005352252103613249,71,1.5516483516483597,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1593867600000,2020-07-04 13:00:00+00:00,1593871200000,2020-07-04 14:00:00+00:00,1593871200000,2020-07-04 14:00:00+00:00,1593871500000,1593871800000,2020-07-04 14:10:00+00:00,1593883800000,2020-07-04 17:30:00+00:00,Long,limit_retest,9078.0,9138.2,9138.2,9032.6,9138.2,1.2690000000000001,76.39380000000094,11.558178900000001,5.759991,0.0,5.759991,1.1505375810000003,63.68508351900093,5825.5229414481055,Take Profit,Take Profit,1.3259911894273395,0.010464860101343908,0.002974223397224058,41,1.3259911894273395,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1593885600000,2020-07-04 18:00:00+00:00,1593889200000,2020-07-04 19:00:00+00:00,1593892800000,2020-07-04 20:00:00+00:00,1593893100000,1593893100000,2020-07-04 20:05:00+00:00,1593921600000,2020-07-05 04:00:00+00:00,Long,limit_retest,9140.5,9122.3,9122.3,9091.6,9222.0,1.191,-21.67620000000087,10.8754974,5.44316775,5.43232965,10.8754974,1.0882381380000001,-33.63993553800087,5791.883005910105,Time Stop,Time Stop,-0.37218813905932235,0.0006400087522564809,0.002789781740605,96,1.6666666666666792,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1593925200000,2020-07-05 05:00:00+00:00,1593928800000,2020-07-05 06:00:00+00:00,1593929100000,2020-07-05 06:05:00+00:00,1593929400000,1593929400000,2020-07-05 06:10:00+00:00,1593934500000,2020-07-05 07:35:00+00:00,Short,vwap_reclaim,9066.0,9070.5,9070.5,9111.3,8994.9,1.278,-5.751,11.589223500000001,5.7931740000000005,5.7960495000000005,11.589223500000001,0.0,-17.3402235,5774.542782410104,Stop Loss,Stop Loss,-0.09933774834437246,0.002867857930730201,0.0019512464151776427,18,1.569536423841093,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1593939600000,2020-07-05 09:00:00+00:00,1593943200000,2020-07-05 10:00:00+00:00,1593943800000,2020-07-05 10:10:00+00:00,1593944100000,1593944100000,2020-07-05 10:15:00+00:00,1593957600000,2020-07-05 14:00:00+00:00,Short,vwap_reclaim,9024.2,9028.7,9028.7,9072.8,8943.2,1.188,-5.346,10.723422600000001,5.3603748,5.3630478,10.7234226,0.0,-16.069422600000003,5758.473359810105,Stop Loss,Stop Loss,-0.09259259259259538,0.002902196316571054,0.0027481660424191917,46,1.6666666666667165,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1594011600000,2020-07-06 05:00:00+00:00,1594015200000,2020-07-06 06:00:00+00:00,1594016100000,2020-07-06 06:15:00+00:00,1594016400000,1594016400000,2020-07-06 06:20:00+00:00,1594016400000,2020-07-06 06:20:00+00:00,Long,vwap_reclaim,9147.8,9157.7,9157.7,9093.8,9237.7,1.066,10.553400000001552,9.7568315,4.8757774000000005,4.8810541,9.7568315,0.0,0.7965685000015519,5759.2699283101065,Stop Loss,Stop Loss,0.1833333333333603,0.008657819366405117,0.0005028531450183153,1,1.6648148148148418,SL_FIRST
pf12_event_driven_mtf_router,variant_c_5m_quality,variant_c,1594018800000,2020-07-06 07:00:00+00:00,1594022400000,2020-07-06 08:00:00+00:00,1594025100000,2020-07-06 08:45:00+00:00,1594025400000,1594025400000,2020-07-06 08:50:00+00:00,1594046700000,2020-07-06 14:45:00+00:00,Long,wick_rejection,9190.7,9240.4,9240.4,9125.5,9299.4,0.883,43.885099999999035,8.137330649999999,4.05769405,4.0796366,8.137330649999999,0.0,35.74776934999903,5795.017697660105,Time Stop,Time Stop,0.7622699386502815,0.009181019944073813,0.0021434711175428124,72,1.6671779141103942,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1594101600000,2020-07-07 06:00:00+00:00,1594105200000,2020-07-07 07:00:00+00:00,1594107300000,2020-07-07 07:35:00+00:00,1594107600000,1594107600000,2020-07-07 07:40:00+00:00,1594123500000,2020-07-07 12:05:00+00:00,Short,vwap_reclaim,9246.1,9299.8,9299.8,9308.7,9141.7,0.925,-49.67249999999899,8.577478750000001,4.2763212500000005,4.3011574999999995,8.577478750000001,-0.856641575,-57.393337174999,5737.624360485106,Stop Loss,Stop Loss,-0.8578274760383161,0.00282281178010192,0.005348200863066472,54,1.6677316293929558,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1594141200000,2020-07-07 17:00:00+00:00,1594144800000,2020-07-07 18:00:00+00:00,1594144800000,2020-07-07 18:00:00+00:00,1594145100000,1594145100000,2020-07-07 18:05:00+00:00,1594152000000,2020-07-07 20:00:00+00:00,Long,vwap_reclaim,9281.8,9221.5,9221.5,9226.1,9374.6,1.03,-62.108999999999256,9.5291995,4.780126999999999,4.7490725000000005,9.5291995,0.0,-71.63819949999925,5665.986160985107,Stop Loss,Stop Loss,-1.0825852782764893,0.00034476071451665927,0.008680428365187755,24,1.666068222621237,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1594170000000,2020-07-08 01:00:00+00:00,1594173600000,2020-07-08 02:00:00+00:00,1594173600000,2020-07-08 02:00:00+00:00,1594173900000,1594173900000,2020-07-08 02:05:00+00:00,1594184100000,2020-07-08 04:55:00+00:00,Long,vwap_reclaim,9294.7,9250.2,9250.2,9240.4,9385.2,1.043,-46.4135,9.67116535,4.84718605,4.8239793,9.67116535,0.0,-56.084665349999995,5609.901495635107,Stop Loss,Stop Loss,-0.8195211786371843,0.002721981344206835,0.0045940159445706395,35,1.6666666666666332,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1594213200000,2020-07-08 13:00:00+00:00,1594216800000,2020-07-08 14:00:00+00:00,1594217100000,2020-07-08 14:05:00+00:00,1594217400000,1594217400000,2020-07-08 14:10:00+00:00,1594238700000,2020-07-08 20:05:00+00:00,Long,vwap_reclaim,9429.7,9438.3,9438.3,9362.2,9542.2,0.8310000000000001,7.1465999999987915,7.839654000000001,3.9180403500000005,3.9216136500000003,7.839654000000001,0.7820466210000001,-1.4751006210012099,5608.426395014106,Time Stop,Time Stop,0.12740740740738585,0.002300179220971896,0.0050966626721954365,72,1.6666666666666667,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1594267200000,2020-07-09 04:00:00+00:00,1594270800000,2020-07-09 05:00:00+00:00,1594271400000,2020-07-09 05:10:00+00:00,1594271700000,1594273200000,2020-07-09 05:40:00+00:00,1594301700000,2020-07-09 13:35:00+00:00,Short,limit_retest,9388.0,9399.4,9399.4,9445.1,9292.8,0.982,-11.194799999999642,9.224613399999999,4.609508,4.6151054,9.224613399999999,-0.923480656,-19.495932743999642,5588.930462270107,Time Stop,Time Stop,-0.1996497373029696,0.00383361738389431,0.0050063911376224965,96,1.6672504378283735,SL_FIRST
pf12_event_driven_mtf_router,variant_c_5m_quality,variant_c,1594303200000,2020-07-09 14:00:00+00:00,1594306800000,2020-07-09 15:00:00+00:00,1594306800000,2020-07-09 15:00:00+00:00,1594307100000,1594307100000,2020-07-09 15:05:00+00:00,1594307100000,2020-07-09 15:05:00+00:00,Short,wick_rejection,9255.4,9260.0,9260.0,9319.3,9148.9,0.874,-4.020400000000318,8.0912298,4.0446098,4.04662,8.0912298,0.0,-12.111629800000319,5576.818832470106,Stop Loss,Stop Loss,-0.07198748043819077,0.004584350757395714,0.0004959267022495134,1,1.666666666666676,SL_FIRST
pf12_event_driven_mtf_router,variant_c_5m_quality,variant_c,1594310400000,2020-07-09 16:00:00+00:00,1594314000000,2020-07-09 17:00:00+00:00,1594316400000,2020-07-09 17:40:00+00:00,1594316700000,1594316700000,2020-07-09 17:45:00+00:00,1594338000000,2020-07-09 23:40:00+00:00,Short,wick_rejection,9205.7,9239.2,9239.2,9279.0,9083.6,0.76,-25.46,7.009062,3.4981660000000003,3.5108960000000002,7.009062,0.0,-32.469062,5544.349770470106,Time Stop,Time Stop,-0.4570259208731287,0.0014882083926263865,0.0053825347339147775,72,1.6657571623465426,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1594393200000,2020-07-10 15:00:00+00:00,1594396800000,2020-07-10 16:00:00+00:00,1594396800000,2020-07-10 16:00:00+00:00,1594397100000,1594397100000,2020-07-10 16:05:00+00:00,1594418400000,2020-07-10 22:00:00+00:00,Long,vwap_reclaim,9229.2,9216.1,9216.1,9168.9,9329.8,0.919,-12.038900000000336,8.475615350000002,4.2408174,4.234797950000001,8.475615350000002,0.0,-20.514515350000337,5523.835255120105,Time Stop,Time Stop,-0.2172470978441149,0.0023479824903567016,0.0024054089195163966,72,1.6683250414593156,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1594422000000,2020-07-10 23:00:00+00:00,1594425600000,2020-07-11 00:00:00+00:00,1594425900000,2020-07-11 00:05:00+00:00,1594426200000,1594427400000,2020-07-11 00:30:00+00:00,1594455900000,2020-07-11 08:25:00+00:00,Long,limit_retest,9288.4,9258.4,9258.4,9230.8,9384.4,0.9580000000000001,-28.740000000000002,8.8839172,4.4491436,4.434773600000001,8.8839172,0.888063126,-38.511980326,5485.323274794105,Time Stop,Time Stop,-0.52083333333333,0.0014361999913871221,0.003703544205675858,96,1.666666666666656,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1594458000000,2020-07-11 09:00:00+00:00,1594461600000,2020-07-11 10:00:00+00:00,1594463400000,2020-07-11 10:30:00+00:00,1594463700000,1594464600000,2020-07-11 10:50:00+00:00,1594493100000,2020-07-11 18:45:00+00:00,Short,limit_retest,9206.2,9224.7,9224.7,9256.3,9122.7,1.094,-20.239,10.081702300000002,5.035791400000001,5.045910900000001,10.081702300000002,-1.0090968480000002,-29.311605452000002,5456.011669342105,Time Stop,Time Stop,-0.3692614770459189,0.0012165714409855019,0.004757663313853628,96,1.6666666666667151,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1594508400000,2020-07-11 23:00:00+00:00,1594512000000,2020-07-12 00:00:00+00:00,1594512000000,2020-07-12 00:00:00+00:00,1594512300000,1594512300000,2020-07-12 00:05:00+00:00,1594514700000,2020-07-12 00:45:00+00:00,Long,vwap_reclaim,9243.8,9239.2,9239.2,9197.6,9311.9,1.18,-5.427999999998282,10.904969999999999,5.453842,5.451128,10.904969999999999,0.0,-16.332969999998284,5439.6786993421065,Stop Loss,Stop Loss,-0.09956709956707041,0.0026450161189122147,0.0005041216815595161,9,1.4740259740260166,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1594558800000,2020-07-12 13:00:00+00:00,1594562400000,2020-07-12 14:00:00+00:00,1594562400000,2020-07-12 14:00:00+00:00,1594562700000,1594562700000,2020-07-12 14:05:00+00:00,1594590000000,2020-07-12 21:40:00+00:00,Short,limit_retest,9215.3,9272.5,9272.5,9267.9,9127.6,1.034,-59.14480000000076,9.558192599999998,4.764310099999999,4.7938825000000005,9.5581926,-0.9527637900000002,-67.75022881000075,5371.928470532106,Stop Loss,Stop Loss,-1.087452471482896,0.006543465758032758,0.005935780712510795,92,1.6673003802281046,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1594666800000,2020-07-13 19:00:00+00:00,1594670400000,2020-07-13 20:00:00+00:00,1594670400000,2020-07-13 20:00:00+00:00,1594670700000,1594670700000,2020-07-13 20:05:00+00:00,1594699200000,2020-07-14 04:00:00+00:00,Short,limit_retest,9233.4,9221.2,9221.2,9289.8,9139.5,0.9520000000000001,11.614399999998962,8.7843896,4.3950984,4.389291200000001,8.7843896,-0.8797603360000001,3.709770735998962,5375.638241268105,Time Stop,Time Stop,0.2163120567375707,0.0024248922390451423,0.004394914116143558,96,1.664893617021281,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1594724400000,2020-07-14 11:00:00+00:00,1594728000000,2020-07-14 12:00:00+00:00,1594728000000,2020-07-14 12:00:00+00:00,1594728300000,1594728300000,2020-07-14 12:05:00+00:00,1594749600000,2020-07-14 18:00:00+00:00,Long,vwap_reclaim,9234.5,9235.7,9235.7,9178.2,9328.3,0.9540000000000001,1.1448000000006942,8.810285400000001,4.4048565,4.405428900000001,8.810285400000001,0.8796624120000001,-8.545147811999309,5367.093093456106,Time Stop,Time Stop,0.021314387211380872,0.00481888570036277,0.005360333531864205,72,1.6660746003552485,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1594753200000,2020-07-14 19:00:00+00:00,1594756800000,2020-07-14 20:00:00+00:00,1594757400000,2020-07-14 20:10:00+00:00,1594757700000,1594758900000,2020-07-14 20:35:00+00:00,1594787400000,2020-07-15 04:30:00+00:00,Long,limit_retest,9267.5,9233.3,9233.3,9213.7,9357.2,0.997,-34.097400000000725,9.2226488,4.61984875,4.60280005,9.2226488,0.922640749,-44.24268954900073,5322.850403907105,Time Stop,Time Stop,-0.6356877323420296,0.0006269220393848924,0.005125438359859725,96,1.667286245353196,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1594792800000,2020-07-15 06:00:00+00:00,1594796400000,2020-07-15 07:00:00+00:00,1594796700000,2020-07-15 07:05:00+00:00,1594797000000,1594797000000,2020-07-15 07:10:00+00:00,1594806900000,2020-07-15 09:55:00+00:00,Short,vwap_reclaim,9221.3,9225.9,9225.9,9267.4,9154.1,1.154,-5.308400000000419,10.644034399999999,5.320690099999999,5.3233443,10.644034399999999,-1.0648915819999998,-14.887542818000417,5307.962861089104,Stop Loss,Stop Loss,-0.09978308026031078,0.003394315335147894,0.0011603569995554562,34,1.4577006507591839,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1594807200000,2020-07-15 10:00:00+00:00,1594810800000,2020-07-15 11:00:00+00:00,1594811100000,2020-07-15 11:05:00+00:00,1594811400000,1594812000000,2020-07-15 11:20:00+00:00,1594827900000,2020-07-15 15:45:00+00:00,Long,limit_retest,9243.8,9193.0,9193.0,9197.6,9312.0,1.1480000000000001,-58.31839999999917,10.5827232,5.3059412,5.276782000000001,10.5827232,0.0,-68.90112319999918,5239.061737889105,Stop Loss,Stop Loss,-1.0995670995671099,0.00045435859711381984,0.005171033557627737,54,1.476190476190527,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1594836000000,2020-07-15 18:00:00+00:00,1594839600000,2020-07-15 19:00:00+00:00,1594839600000,2020-07-15 19:00:00+00:00,1594839900000,1594839900000,2020-07-15 19:05:00+00:00,1594845900000,2020-07-15 20:45:00+00:00,Short,vwap_reclaim,9185.5,9223.9,9223.9,9231.4,9109.1,1.141,-43.81439999999959,10.5025627,5.24032775,5.262234950000001,10.5025627,0.0,-54.316962699999586,5184.744775189105,Stop Loss,Stop Loss,-0.8366013071895413,0.002306896739426325,0.003686244624680266,21,1.6644880174291992,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1594861200000,2020-07-16 01:00:00+00:00,1594864800000,2020-07-16 02:00:00+00:00,1594864800000,2020-07-16 02:00:00+00:00,1594865100000,1594865100000,2020-07-16 02:05:00+00:00,1594882200000,2020-07-16 06:50:00+00:00,Long,vwap_reclaim,9219.4,9168.7,9168.7,9173.3,9293.2,1.124,-56.98679999999878,10.334112200000002,5.181302800000001,5.1528094000000015,10.334112200000003,0.0,-67.32091219999877,5117.423862989106,Stop Loss,Stop Loss,-1.0997830802602713,0.0,0.006960322797579026,58,1.6008676789587963,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_limit_retest,variant_b,1594882800000,2020-07-16 07:00:00+00:00,1594886400000,2020-07-16 08:00:00+00:00,1594889100000,2020-07-16 08:45:00+00:00,1594889400000,1594889400000,2020-07-16 08:50:00+00:00,1594917900000,2020-07-16 16:45:00+00:00,Short,limit_retest,9124.2,9121.6,9121.6,9173.9,9041.3,1.029,2.675400000000374,9.387464099999999,4.6944009,4.6930632,9.387464099999999,-0.9387567,-5.773307399999626,5111.650555589106,Time Stop,Time Stop,0.05231388329980726,0.008787619736524878,0.001896056640582108,96,1.6680080482898043,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1594944000000,2020-07-17 00:00:00+00:00,1594947600000,2020-07-17 01:00:00+00:00,1594947900000,2020-07-17 01:05:00+00:00,1594948200000,1594948200000,2020-07-17 01:10:00+00:00,1594965900000,2020-07-17 06:05:00+00:00,Short,vwap_reclaim,9117.7,9122.3,9122.3,9163.3,9042.1,1.12,-5.15199999999837,10.214400000000001,5.105912000000001,5.108488,10.214400000000001,0.0,-15.366399999998372,5096.284155589108,Stop Loss,Stop Loss,-0.10087719298242744,0.003367077223422653,0.002113471599197014,60,1.6578947368421662,SL_FIRST
pf12_event_driven_mtf_router,variant_b_rescue_vwap,variant_b,1594969200000,2020-07-17 07:00:00+00:00,1594972800000,2020-07-17 08:00:00+00:00,1594972800000,2020-07-17 08:00:00+00:00,1594973100000,1594973100000,2020-07-17 08:05:00+00:00,1594987200000,2020-07-17 12:00:00+00:00,Short,vwap_reclaim,9108.5,9151.8,9151.8,9154.0,9038.6,1.12,-48.49599999999919,10.225768,5.10076,5.125008,10.225768,0.0,-58.721767999999194,5037.562387589109,Stop Loss,Stop Loss,-0.9516483516483356,0.0012735357084042778,0.00569028929022341,48,1.5362637362637284,SL_FIRST
pf12_event_driven_mtf_router,variant_c_5m_quality,variant_c,1594990800000,2020-07-17 13:00:00+00:00,1594994400000,2020-07-17 14:00:00+00:00,1594996200000,2020-07-17 14:30:00+00:00,1594996500000,1594996500000,2020-07-17 14:35:00+00:00,1595017800000,2020-07-17 20:30:00+00:00,Long,wick_rejection,9151.4,9150.0,9150.0,9105.6,9223.5,1.099,-1.5385999999996,10.056619300000001,5.028694300000001,5.027925,10.056619300000001,1.005166281,-12.600385580999601,5024.962002008109,Time Stop,Time Stop,-0.03056768558951219,0.0025821185829491685,0.0025209257599929746,72,1.574235807860295,SL_FIRST
