strategy,entry_time,entry_datetime,exit_time,exit_datetime,side,entry_price,exit_price,raw_exit_price,stop_loss,take_profit,size,gross_pnl,fees,entry_slippage,exit_slippage,slippage,funding,net_pnl,capital_after,reason,R,hold_candles,is_limit,is_fallback_market,is_partial_fill,is_adverse_selection,exit_datetime_parsed,month,same_candle,session
BB Expansion Long,1645732800000,2022-02-24 20:00:00+00:00,1645732800000,2022-02-24 20:00:00+00:00,Long,37290.9,38955.990156373,38975.477895320655,36046.011915369134,38975.477895320655,0.133,221.45699079760809,5.070418195398805,2.4737999999998066,2.5918692800388525,5.065669280038659,0.0,216.38657260220927,16472.23147795343,TP Hit,1.3375420464938608,0,False,False,False,False,2022-02-24 20:00:00,2022-02,True,NEW_YORK
BB Expansion Short,1645999200000,2022-02-27 22:00:00+00:00,1646035200000,2022-02-28 08:00:00+00:00,Short,37366.9,38485.52546486038,38466.29231870103,38466.29231870103,36184.83075699885,0.152,-170.0310706587776,5.764784335329389,2.8423999999995577,2.923438216221111,5.7658382162206685,2.4448740146800003,-178.240729008787,16293.990748944643,SL Hit,-1.017494342858493,10,False,False,False,False,2022-02-28 08:00:00,2022-02,False,OFF_HOURS
BB Expansion Long,1646064000000,2022-02-28 16:00:00+00:00,1646085600000,2022-02-28 22:00:00+00:00,Long,40813.2,42424.73221749862,42445.95519509616,39602.528259530765,42445.95519509616,0.137,220.77991379731117,5.701798356898656,2.794799999999203,2.9075479308633807,5.702347930862583,-0.502192818096,215.5803082585085,16509.571057203157,TP Hit,1.3311058345790945,6,False,False,False,False,2022-02-28 22:00:00,2022-02,False,NEW_YORK
BB Expansion Short,1646431200000,2022-03-04 22:00:00+00:00,1646611200000,2022-03-07 00:00:00+00:00,Short,39364.1,38060.80864281946,38041.78774894499,40346.78082075961,38041.78774894499,0.171,222.8628220778724,6.619829688961064,3.368700000000747,3.2525728525342057,6.621272852534952,-1.558481027085,217.80147341599636,16727.37253061915,TP Hit,1.3262611110829423,50,False,False,False,False,2022-03-07 00:00:00,2022-03,False,OFF_HOURS
BB Expansion Long,1646798400000,2022-03-09 04:00:00+00:00,1646884800000,2022-03-10 04:00:00+00:00,Long,41219.0,40121.89989670123,40141.9708821423,40141.9708821423,42665.901552580144,0.158,-173.3418163212056,6.425931091839397,3.2547999999997703,3.17121569968859,6.42601569968836,1.9942602,-181.76200761304503,16545.610523006104,SL Hit,-1.0186355086490049,24,False,False,False,False,2022-03-10 04:00:00,2022-03,False,OFF_HOURS
BB Expansion Short,1646888400000,2022-03-10 05:00:00+00:00,1647208800000,2022-03-13 22:00:00+00:00,Short,39506.6,38117.70405072669,38098.65472336501,40554.2045991772,38098.65472336501,0.161,223.61224783300207,6.248756476083499,3.1878000000004687,3.0669417052306747,6.254741705231144,1.17198416636,216.19150719055855,16761.802030196668,TP Hit,1.3257826000040116,89,False,False,False,False,2022-03-13 22:00:00,2022-03,False,OFF_HOURS
Low-Activity Filler Long,1647795600000,2022-03-20 17:00:00+00:00,1647828000000,2022-03-21 02:00:00+00:00,Long,41311.0,40724.986094098975,40745.358773485714,40745.358773485714,42244.22214640001,0.308,-180.49228301751577,12.633541858491242,6.344799999999552,6.274785251115623,12.619585251115176,1.2708388,-194.39666367600705,16567.40536652066,SL Hit,-1.0360169634598309,9,False,False,False,False,2022-03-21 02:00:00,2022-03,False,NEW_YORK
BB Expansion Long,1648425600000,2022-03-28 00:00:00+00:00,1648479600000,2022-03-28 15:00:00+00:00,Long,46844.3,47820.58156604715,47844.50381795612,46083.73325107159,47844.50381795612,0.225,219.66335236060783,10.649799176180306,5.265000000000327,5.382506679519247,10.647506679519577,2.1106215000000006,206.9029316844276,16774.308298205087,TP Hit,1.2836237811114737,15,False,False,False,False,2022-03-28 15:00:00,2022-03,False,OFF_HOURS
Low-Activity Filler Long,1648753200000,2022-03-31 19:00:00+00:00,1648767600000,2022-03-31 23:00:00+00:00,Long,45969.9,45181.720051275646,45204.32221238184,45204.32221238184,47246.41112833179,0.226,-178.12866841170427,10.30013306579415,5.198,5.108088409998454,10.306088409998456,0.0,-188.4288014774984,16585.87949672759,SL Hit,-1.0295230105571722,4,False,False,False,False,2022-03-31 23:00:00,2022-03,False,NEW_YORK
BB Expansion Short,1648782000000,2022-04-01 03:00:00+00:00,1648800000000,2022-04-01 08:00:00+00:00,Short,44372.1,45170.62018318208,45148.04616010203,45148.04616010203,43347.66922208052,0.22,-175.6744403000579,9.849699220150027,4.8840000000009605,4.966285077611246,9.850285077612206,-0.75486830364,-184.76927121656797,16401.11022551102,SL Hit,-1.029092254386674,5,False,False,False,False,2022-04-01 08:00:00,2022-04,False,OFF_HOURS
BB Expansion Short,1649714400000,2022-04-11 22:00:00+00:00,1649750400000,2022-04-12 08:00:00+00:00,Short,39348.8,40247.523385516266,40227.40968067593,40227.40968067593,38175.3309990612,0.191,-171.65616663360626,7.601448883316804,3.762699999999444,3.841717624503508,7.604417624502952,1.033869816225,-180.29148533314807,16220.818740177872,SL Hit,-1.022892651063051,10,False,False,False,False,2022-04-12 08:00:00,2022-04,False,OFF_HOURS
Low-Activity Filler Short,1650315600000,2022-04-18 21:00:00+00:00,1650376800000,2022-04-19 14:00:00+00:00,Short,40629.4,41474.768040304414,41454.04101979452,41454.04101979452,39242.3782153596,0.202,-170.7643441414914,8.292520972070747,4.100599999999118,4.186858142999307,8.287458142998425,-0.373709968296,-178.68315514526614,16042.135585032607,SL Hit,-1.0251345979794486,17,False,False,False,False,2022-04-19 14:00:00,2022-04,False,NEW_YORK
BB Expansion Short,1651766400000,2022-05-05 16:00:00+00:00,1651777200000,2022-05-05 19:00:00+00:00,Short,36868.1,35729.41940979205,35711.56362797806,37732.2821878558,35711.56362797806,0.19,216.34931213951057,6.896764343930244,3.4960000000002767,3.392598544657885,6.888598544658162,-0.7008435000000001,210.15339129558032,16252.28897632819,TP Hit,1.3176395049673817,3,False,False,False,False,2022-05-05 19:00:00,2022-05,False,NEW_YORK
BB Expansion Short,1651982400000,2022-05-08 04:00:00+00:00,1652061600000,2022-05-09 02:00:00+00:00,Short,34458.5,33574.39672060933,33557.617911653506,35136.71910360947,33557.617911653506,0.246,217.48940673010495,8.368046296634947,4.231199999999284,4.127587003132576,8.35878700313186,-1.456183418094,210.5775438515641,16462.866520179752,TP Hit,1.3035658752245305,22,False,False,False,False,2022-05-09 02:00:00,2022-05,False,OFF_HOURS
BB Expansion Short,1652108400000,2022-05-09 15:00:00+00:00,1652115600000,2022-05-09 17:00:00+00:00,Short,32438.4,31320.58569105644,31304.933224444216,33282.36007840016,31304.933224444216,0.199,222.4450474797695,6.344019076260116,3.223799999999421,3.11484085583187,6.338640855831291,-0.6435660000000001,216.74459440350932,16679.611114583262,TP Hit,1.3244871855343363,2,False,False,False,False,2022-05-09 17:00:00,2022-05,False,NEW_YORK
ATR Expansion Long,1652266800000,2022-05-11 11:00:00+00:00,1652270400000,2022-05-11 12:00:00+00:00,Long,31851.0,30405.81060440166,30421.021114959138,30421.021114959138,33955.96832756129,0.118,-170.53234868060406,3.6731518256596978,1.8762000000001715,1.794840245782332,3.6710402457825033,0.0,-174.20550050626375,16505.405614076997,SL Hit,-1.0106368777305703,1,False,False,False,False,2022-05-11 12:00:00,2022-05,False,LONDON
BB Expansion Short,1652274000000,2022-05-11 13:00:00+00:00,1652274000000,2022-05-11 13:00:00+00:00,Short,29280.0,30821.277980453684,30805.87504293222,30805.87504293222,27205.401329260807,0.11,-169.54057784990525,3.3055702889249527,1.60599999999984,1.694323127360949,3.300323127360789,0.0,-172.8461481388302,16332.559465938166,SL Hit,-1.0100944946919532,0,False,False,False,False,2022-05-11 13:00:00,2022-05,True,NEW_YORK
ATR Expansion Short,1652284800000,2022-05-11 16:00:00+00:00,1652302800000,2022-05-11 21:00:00+00:00,Short,30955.9,27965.91058263681,27951.934615329148,32984.21025644723,27951.934615329148,0.041,122.58956611189085,1.2078971169440549,0.6355000000000001,0.5730146596141568,1.2085146596141567,-0.088113323286,121.46978231823276,16454.0292482564,TP Hit,1.4741282345041395,5,False,False,False,False,2022-05-11 21:00:00,2022-05,False,NEW_YORK
ATR Expansion Long,1652403600000,2022-05-13 01:00:00+00:00,1653944400000,2022-05-30 21:00:00+00:00,Long,29539.0,32145.98964532758,32162.07068066791,27765.78621288806,32162.07068066791,0.094,245.05702666079247,2.8991945133303965,1.3911999999999316,1.5116173219912237,2.9028173219911557,9.475174190232,232.6826579572301,16686.711906213615,TP Hit,1.4702060542703208,428,False,False,False,False,2022-05-30 21:00:00,2022-05,False,OFF_HOURS
BB Expansion Short,1654106400000,2022-06-01 18:00:00+00:00,1654113600000,2022-06-01 20:00:00+00:00,Short,30148.2,29342.91320242919,29328.249077890247,30764.364663919023,29328.249077890247,0.278,223.86972972468533,8.269264735137659,4.197799999999596,4.076626621826356,8.274426621825953,0.0,215.60046498954767,16902.31237120316,TP Hit,1.306934403620139,2,False,False,False,False,2022-06-01 20:00:00,2022-06,False,NEW_YORK
BB Expansion Long,1654488000000,2022-06-06 04:00:00+00:00,1654560000000,2022-06-07 00:00:00+00:00,Long,31250.6,30768.137160930248,30783.528925392944,30783.528925392944,31862.043159176465,0.374,-180.4411018120868,11.597503849093956,5.834399999999456,5.756519909048417,11.590919909047871,3.058204734992,-195.09681039617277,16707.215560806988,SL Hit,-1.0329537950421044,20,False,False,False,False,2022-06-07 00:00:00,2022-06,False,OFF_HOURS
BB Expansion Short,1654567200000,2022-06-07 02:00:00+00:00,1654624800000,2022-06-07 18:00:00+00:00,Short,29541.0,30205.559854596413,30190.46462228527,30190.46462228527,28664.52691349268,0.262,-174.11468190426024,7.826799340952131,3.8775999999998096,3.9549508655190575,7.832550865518868,-0.4847011004,-181.45678014481237,16525.758780662178,SL Hit,-1.023242578260885,16,False,False,False,False,2022-06-07 18:00:00,2022-06,False,OFF_HOURS
ATR Expansion Long,1654632000000,2022-06-07 20:00:00+00:00,1654639200000,2022-06-07 22:00:00+00:00,Long,31065.9,30345.27919721689,30360.45942693036,30360.45942693036,32085.560859604466,0.239,-172.22837186516304,7.338635914067419,3.7045,3.628074901517808,7.332574901517807,0.0,-179.56700777923044,16346.191772882948,SL Hit,-1.021518793067726,2,False,False,False,False,2022-06-07 22:00:00,2022-06,False,NEW_YORK
ATR Expansion Short,1654660800000,2022-06-08 04:00:00+00:00,1654945200000,2022-06-11 11:00:00+00:00,Short,29991.0,28610.965409675584,28596.66707613752,30945.555282574987,28596.66707613752,0.174,240.1260187164484,5.098370990641776,2.61,2.487910035623623,5.097910035623623,-4.348859791398,239.37650751720463,16585.56828040015,TP Hit,1.4457356378581503,79,False,False,False,False,2022-06-11 11:00:00,2022-06,False,OFF_HOURS
BB Expansion Short,1655010000000,2022-06-12 05:00:00+00:00,1655046000000,2022-06-12 15:00:00+00:00,Short,27408.5,28046.116968309238,28032.10091785031,28032.10091785031,26744.95453572188,0.272,-173.43181538011163,7.541827907690057,3.726400000000198,3.812365724826814,7.538765724827012,-0.7515224,-180.22212088780168,16405.34615951235,SL Hit,-1.022475993953374,10,False,False,False,False,2022-06-12 15:00:00,2022-06,False,OFF_HOURS
BB Expansion Short,1655082000000,2022-06-13 01:00:00+00:00,1655085600000,2022-06-13 02:00:00+00:00,Short,26278.1,25521.65840724702,25508.903955269387,26995.456440257552,25508.903955269387,0.233,176.25089111144368,6.034671854444278,3.0523000000005087,2.9717873107888955,6.024087310789405,0.0,170.2162192569994,16575.56237876935,TP Hit,1.054484981666005,1,False,False,False,False,2022-06-13 02:00:00,2022-06,False,OFF_HOURS
BB Expansion Short,1655168400000,2022-06-14 01:00:00+00:00,1655182800000,2022-06-14 05:00:00+00:00,Short,21726.4,22938.61326320012,22927.14968835594,22927.14968835594,20091.658766172302,0.14,-169.70985684801622,3.1265509284240087,1.5259999999996945,1.6049004781846454,3.13090047818434,0.0,-172.8364077764402,16402.72597099291,SL Hit,-1.0095470146320604,4,False,False,False,False,2022-06-14 05:00:00,2022-06,False,OFF_HOURS
BB Expansion Short,1655244000000,2022-06-14 22:00:00+00:00,1655280000000,2022-06-15 08:00:00+00:00,Short,21457.8,20314.076094781165,20303.92413271481,22516.80828055667,20303.92413271481,0.156,178.42092921413814,3.2582063353929307,1.6692000000001137,1.583706082351637,3.25290608235175,0.1387749876239999,175.0239478911212,16577.74991888403,TP Hit,1.0799952429244768,10,False,False,False,False,2022-06-15 08:00:00,2022-06,False,OFF_HOURS
ATR Expansion Long,1655330400000,2022-06-15 22:00:00+00:00,1655409600000,2022-06-16 20:00:00+00:00,Long,22208.5,20695.948800309496,20706.30195128514,20706.30195128514,24434.29707307229,0.111,-167.89318316564598,2.381196908417177,1.2320999999998383,1.149199758296381,2.38129975829622,-0.239403892575,-170.03497618148816,16407.714942702547,SL Hit,-1.0068920013472926,22,False,False,False,False,2022-06-16 20:00:00,2022-06,False,OFF_HOURS
BB Expansion Short,1655539200000,2022-06-18 08:00:00+00:00,1655571600000,2022-06-18 17:00:00+00:00,Short,19235.4,18538.963271985205,18529.698422773818,19888.581419503567,18529.698422773818,0.255,177.59136564377306,4.816231317178114,2.447999999999629,2.362536548903845,4.810536548903475,-0.5820307998750001,173.35716512646994,16581.072107829015,TP Hit,1.0662225029978738,9,False,False,False,False,2022-06-18 17:00:00,2022-06,False,LONDON
BB Expansion Long,1655636400000,2022-06-19 11:00:00+00:00,1655791200000,2022-06-21 06:00:00+00:00,Long,19898.4,21176.26304230801,21186.856470543287,18953.167341208835,21186.856470543287,0.177,226.18175848851843,3.63510767924426,1.7523000000002575,1.8750367976431188,3.627336797643376,0.2858661899399999,222.26078461933415,16803.33289244835,TP Hit,1.351903185340887,43,False,False,False,False,2022-06-21 06:00:00,2022-06,False,LONDON
BB Expansion Short,1656583200000,2022-06-30 10:00:00+00:00,1656594000000,2022-06-30 13:00:00+00:00,Short,19129.5,18711.457294853102,18702.10624173224,19532.58438244099,18702.10624173224,0.427,178.50423509772534,8.079044382451137,4.099199999999379,3.992899682610085,8.092099682609463,0.0,170.4251907152742,16973.758083163622,TP Hit,1.037109655837629,3,False,False,False,False,2022-06-30 13:00:00,2022-06,False,LONDON
BB Expansion Long,1656637200000,2022-07-01 01:00:00+00:00,1656648000000,2022-07-01 04:00:00+00:00,Long,20299.1,19603.681907342325,19613.48865166816,19613.48865166816,21226.97131712756,0.251,-174.54994125707609,5.007799129371461,2.535099999999635,2.461492825784153,4.996592825783788,0.0,-179.5577403864475,16794.200342777178,SL Hit,-1.014303649363001,3,False,False,False,False,2022-07-01 04:00:00,2022-07,False,OFF_HOURS
BB Expansion Long,1657224000000,2022-07-07 20:00:00+00:00,1657242000000,2022-07-08 01:00:00+00:00,Long,21808.8,22418.33923557228,22429.554012578566,21342.937110943432,22429.554012578566,0.369,224.9199779261712,8.159907188963086,4.022099999999194,4.138252715320079,8.160352715319274,0.7975750500000001,215.9624956872081,17010.16283846439,TP Hit,1.3084090832104616,5,False,False,False,False,2022-07-08 01:00:00,2022-07,False,NEW_YORK
ATR Expansion Long,1657735200000,2022-07-13 18:00:00+00:00,1657825200000,2022-07-14 19:00:00+00:00,Long,19885.2,20789.09440855,20799.49415562781,19259.17056291479,20799.49415562781,0.276,249.4748567597992,5.613052628379901,2.732400000000402,2.87033019347617,5.602730193476572,0.129278846292,243.73252528512728,17253.895363749518,TP Hit,1.4438528845520833,25,False,False,False,False,2022-07-14 19:00:00,2022-07,False,NEW_YORK
BB Expansion Long,1658127600000,2022-07-18 07:00:00+00:00,1658170800000,2022-07-18 19:00:00+00:00,Long,22201.4,21699.489014372903,21710.344186466133,21710.344186466133,22854.51640768593,0.36,-180.6879548257556,7.902160022587122,3.9960000000007856,3.907861953562824,7.903861953563609,1.6170084,-190.2071232483427,17063.68824050117,SL Hit,-1.0221057806344072,12,False,False,False,False,2022-07-18 19:00:00,2022-07,False,OFF_HOURS
ATR Expansion Short,1658178000000,2022-07-18 21:00:00+00:00,1658185200000,2022-07-18 23:00:00+00:00,Short,21478.1,22155.10257983139,22144.03056454912,22144.03056454912,20505.95415317632,0.26,-176.02067075616165,5.672316335378081,2.782000000000189,2.8787239733908065,5.660723973390995,0.0,-181.69298709153972,16881.99525340963,SL Hit,-1.0166263809947946,2,False,False,False,False,2022-07-18 23:00:00,2022-07,False,NEW_YORK
BB Expansion Long,1658246400000,2022-07-19 16:00:00+00:00,1658322000000,2022-07-20 13:00:00+00:00,Long,23128.7,24059.34885637729,24071.38454865161,22428.46712497084,24071.38454865161,0.245,228.00896981243628,5.780535984906219,2.8420000000005348,2.948744607209155,5.79074460720969,1.71206,220.51637382753003,17102.511627237163,TP Hit,1.3290562176740577,21,False,False,False,False,2022-07-20 13:00:00,2022-07,False,NEW_YORK
ATR Expansion Short,1658372400000,2022-07-21 03:00:00+00:00,1658480400000,2022-07-22 09:00:00+00:00,Short,22677.6,23502.59568029982,23490.850255172238,23490.850255172238,21486.22461724165,0.213,-175.72407990386174,4.91819083995193,2.40690000000062,2.5017755521755825,4.908675552176202,-1.95564033,-178.68663041381367,16923.82499682335,SL Hit,-1.014442571708874,30,False,False,False,False,2022-07-22 09:00:00,2022-07,False,OFF_HOURS
BB Expansion Long,1658952000000,2022-07-27 20:00:00+00:00,1658973600000,2022-07-28 02:00:00+00:00,Long,22775.2,23430.51308725842,23442.2342043606,22275.327372860367,23442.2342043606,0.346,226.7383281914129,7.9935883640957055,3.944400000000503,4.055506517353322,7.999906517353825,0.234239183906,218.5105006434112,17142.33549746676,TP Hit,1.3109601360015355,6,False,False,False,False,2022-07-28 02:00:00,2022-07,False,NEW_YORK
BB Expansion Long,1660143600000,2022-08-10 15:00:00+00:00,1660154400000,2022-08-10 18:00:00+00:00,Long,24009.2,23583.650863055947,23595.44858734962,23595.44858734962,24555.18807312553,0.427,-181.70948147511075,10.161073659262446,5.124,5.037628273398037,10.161628273398035,0.059500193732,-191.9300553281052,16950.405442138654,SL Hit,-1.028514039911306,3,False,False,False,False,2022-08-10 18:00:00,2022-08,False,NEW_YORK
ATR Expansion Short,1660258800000,2022-08-11 23:00:00+00:00,1660345200000,2022-08-12 23:00:00+00:00,Short,23867.3,24398.305001374465,24386.111945401764,24386.111945401764,23118.832081897355,0.334,-177.35567045907158,8.060356035229537,3.9746000000004864,4.072480694882026,8.047080694882514,-0.6182844710740001,-184.7977420232271,16765.607700115426,SL Hit,-1.023501879786631,24,False,False,False,False,2022-08-12 23:00:00,2022-08,False,OFF_HOURS
ATR Expansion Short,1660546800000,2022-08-15 07:00:00+00:00,1660741200000,2022-08-17 13:00:00+00:00,Short,24107.2,23416.62436650841,23404.92190555564,24595.71872962957,23404.92190555564,0.176,121.5413114945191,4.18209654425274,2.129599999999744,2.059633127688605,4.1892331276883485,-0.2278702447999999,117.58708519506636,16883.194785310494,TP Hit,1.4136113757915176,54,False,False,False,False,2022-08-17 13:00:00,2022-08,False,OFF_HOURS
BB Expansion Short,1660892400000,2022-08-19 07:00:00+00:00,1660906800000,2022-08-19 11:00:00+00:00,Short,21888.0,21292.23631704654,21281.595519286897,22343.35922611344,21281.595519286897,0.38,226.39019952231496,8.204244900238844,4.142000000000553,4.04350314866424,8.185503148664793,-0.17537088616,218.36132550823612,17101.556110818732,TP Hit,1.308337788691356,4,False,False,False,False,2022-08-19 11:00:00,2022-08,False,OFF_HOURS
Low-Activity Filler Short,1661796000000,2022-08-29 18:00:00+00:00,1661868000000,2022-08-30 14:00:00+00:00,Short,20256.8,19730.26654899648,19720.40634582357,20579.182088100817,19720.40634582357,0.548,288.54033114992745,10.956456234425035,5.534800000001197,5.403391338754504,10.9381913387557,0.562416814688,277.0214581008144,17378.577568919547,TP Hit,1.633259012947567,20,False,False,False,False,2022-08-30 14:00:00,2022-08,False,NEW_YORK
BB Expansion Short,1662494400000,2022-09-06 20:00:00+00:00,1662577200000,2022-09-07 19:00:00+00:00,Short,18803.7,19192.27314098747,19182.681800087423,19182.681800087423,18299.553055434128,0.47,-182.6293762641099,8.929053688132054,4.417999999998973,4.507930223019867,8.92593022301884,0.21111969245,-191.769549644692,17186.808019274853,SL Hit,-1.0253081833951647,23,False,False,False,False,2022-09-07 19:00:00,2022-09,False,NEW_YORK
BB Expansion Long,1662703200000,2022-09-09 06:00:00+00:00,1662717600000,2022-09-09 10:00:00+00:00,Long,20536.7,21034.478677525432,21045.00117811449,20152.835151757565,21045.00117811449,0.46,228.9781916616986,9.56137109583085,4.737999999999666,4.840350270966228,9.578350270965894,0.9486856,218.46813496586773,17405.276154240724,TP Hit,1.2967550423138814,4,False,False,False,False,2022-09-09 10:00:00,2022-09,False,OFF_HOURS
ATR Expansion Short,1663074000000,2022-09-13 13:00:00+00:00,1663092000000,2022-09-13 18:00:00+00:00,Short,21386.6,20494.826728555094,20484.584436336925,22005.610375775384,20484.584436336925,0.286,255.0471556332428,5.9890440221833785,3.060200000000208,2.9292955743962152,5.989495574396424,-0.59556354,249.6536751510594,17654.929829391782,TP Hit,1.440643495398361,5,False,False,False,False,2022-09-13 18:00:00,2022-09,False,NEW_YORK
BB Expansion Short,1663095600000,2022-09-13 19:00:00+00:00,1663333200000,2022-09-16 13:00:00+00:00,Short,20230.1,19445.773278286528,19436.0552506612,20819.18421952394,19436.0552506612,0.305,239.21965012260856,6.050570674938696,3.080500000000665,2.963998425726004,6.044498425726669,-1.2925919044199998,234.4616713520899,17889.39150074387,TP Hit,1.331433937149616,66,False,False,False,False,2022-09-16 13:00:00,2022-09,False,NEW_YORK
BB Expansion Short,1663556400000,2022-09-19 03:00:00+00:00,1663567200000,2022-09-19 06:00:00+00:00,Short,18745.6,18285.205185962284,18276.06715238609,19099.659650282018,18276.06715238609,0.519,238.9449084855737,9.609493945757212,4.878600000000755,4.742639426044305,9.621239426045062,0.0,229.3354145398165,18118.726915283685,TP Hit,1.3003312116220984,3,False,False,False,False,2022-09-19 06:00:00,2022-09,False,OFF_HOURS
ATR Expansion Short,1663790400000,2022-09-21 20:00:00+00:00,1664240400000,2022-09-27 01:00:00+00:00,Short,18980.8,19734.662810487403,19724.800410282263,19724.800410282263,17888.5493845766,0.247,-186.20411419038885,4.781359657095194,2.3465,2.4360128506696164,4.782512850669616,-1.307856974229,-189.67761687325503,17929.049298410428,SL Hit,-1.013255906944189,125,False,False,False,False,2022-09-27 01:00:00,2022-09,False,NEW_YORK
BB Expansion Long,1664251200000,2022-09-27 04:00:00+00:00,1664294400000,2022-09-27 16:00:00+00:00,Long,20102.0,19689.90778750445,19699.757666337617,19699.757666337617,20527.61370406932,0.457,-188.32614111046655,9.092450929444768,4.57,4.501394626757396,9.071394626757396,1.115646244936,-198.53423828484733,17730.51506012558,SL Hit,-1.0244874246414712,12,False,False,False,False,2022-09-27 16:00:00,2022-09,False,OFF_HOURS
BB Expansion Short,1664301600000,2022-09-27 18:00:00+00:00,1664373600000,2022-09-28 14:00:00+00:00,Short,18937.5,19431.35309008978,19421.642268955304,19421.642268955304,18287.53573756208,0.373,-184.2072026034874,7.155791101301745,3.5435,3.622136283159111,7.165636283159111,-0.532335559959,-190.83065814483012,17539.684401980754,SL Hit,-1.0200577841621412,20,False,False,False,False,2022-09-28 14:00:00,2022-09,False,NEW_YORK
ATR Expansion Long,1665680400000,2022-10-13 17:00:00+00:00,1665709200000,2022-10-14 01:00:00+00:00,Long,19087.0,19711.02805911631,19720.888503367994,18648.574331088003,19720.888503367994,0.409,255.2274761785708,7.934196738089286,3.8855,4.032921698938913,7.918421698938912,0.311748856896,246.9815305835855,17786.665932564338,TP Hit,1.423338329311114,8,False,False,False,False,2022-10-14 01:00:00,2022-10,False,NEW_YORK
BB Expansion Long,1666728000000,2022-10-25 20:00:00+00:00,1666728000000,2022-10-25 20:00:00+00:00,Long,20276.8,20006.915870706736,20016.92433287317,20016.92433287317,20613.84953767615,0.712,-192.15750005680323,14.341002849971598,7.191199999998964,7.126025062502071,14.317225062501034,0.0,-206.49850290677483,17580.167429657562,SL Hit,-1.0385125020633466,0,False,False,False,False,2022-10-25 20:00:00,2022-10,True,NEW_YORK
Low-Activity Filler Long,1666926000000,2022-10-28 03:00:00+00:00,1667008800000,2022-10-29 02:00:00+00:00,Long,20224.6,20758.184915175665,20768.569199775557,19897.889028699683,20768.569199775557,0.555,296.139627922495,11.372722813961248,5.605499999999193,5.763277952937788,11.36877795293698,1.080532518645,283.6863725898888,17863.853802247446,TP Hit,1.6332017044055454,23,False,False,False,False,2022-10-29 02:00:00,2022-10,False,OFF_HOURS
BB Expansion Short,1667887200000,2022-11-08 06:00:00+00:00,1667923200000,2022-11-08 16:00:00+00:00,Short,19681.1,20083.54479410974,20073.5080400897,20073.5080400897,19159.49994431987,0.467,-187.9417188492497,9.285044559424623,4.57660000000136,4.687164127359745,9.263764127361105,-0.5301678658319999,-196.69659554284232,17667.157206704607,SL Hit,-1.0255773404075716,10,False,False,False,False,2022-11-08 16:00:00,2022-11,False,OFF_HOURS
BB Expansion Short,1668009600000,2022-11-09 16:00:00+00:00,1668027600000,2022-11-09 21:00:00+00:00,Short,17088.3,15982.922906916006,15974.93543919641,17907.294483778587,15974.93543919641,0.218,240.97220629231043,3.604763296853845,1.853,1.7412679628720762,3.594267962872076,-0.27226483032,237.6397078257766,17904.796914530383,TP Hit,1.3496758708118812,5,False,False,False,False,2022-11-09 21:00:00,2022-11,False,NEW_YORK
Funding Reversal Long,1668045600000,2022-11-10 02:00:00+00:00,1668085200000,2022-11-10 13:00:00+00:00,Long,16122.9,17097.622066276326,17106.17515385325,15123.62484614675,17106.17515385325,0.181,176.4246939960151,3.0064572469980075,1.466100000000066,1.5481088514235088,3.0142088514235748,-3.392007410735,176.8102441597521,18081.60715869013,TP Hit,0.9754291023025582,11,False,False,False,False,2022-11-10 13:00:00,2022-11,False,OFF_HOURS
BB Expansion Long,1668088800000,2022-11-10 14:00:00+00:00,1668175200000,2022-11-11 14:00:00+00:00,Long,17658.1,16794.8355470516,16803.237165634415,16803.237165634415,18824.3872699522,0.214,-184.7385929309573,3.686464103534521,1.8831999999998443,1.7979463767224078,3.681146376722252,-5.658949232856,-182.76610780163583,17898.8410508885,SL Hit,-1.0098280311706964,24,False,False,False,False,2022-11-11 14:00:00,2022-11,False,NEW_YORK
Low-Activity Filler Short,1668740400000,2022-11-18 03:00:00+00:00,1668942000000,2022-11-20 11:00:00+00:00,Short,16899.3,16486.144368400237,16477.905415692392,17153.61119103292,16477.905415692392,0.728,300.7772998046269,12.152301750097685,6.188,5.997957571311068,12.185957571311068,-1.836876243384,290.46187429791325,18189.30292518641,TP Hit,1.6246065693046083,56,False,False,False,False,2022-11-20 11:00:00,2022-11,False,OFF_HOURS
ATR Expansion Short,1671069600000,2022-12-15 02:00:00+00:00,1671177600000,2022-12-16 08:00:00+00:00,Short,17622.8,17174.67245560188,17166.089410896435,17941.94039273571,17166.089410896435,0.586,262.6027410172969,10.19565942949135,5.156799999999573,5.02966419739183,10.186464197391404,-3.080604222112,255.48768580991756,18444.79061099633,TP Hit,1.40417056129033,30,False,False,False,False,2022-12-16 08:00:00,2022-12,False,OFF_HOURS
Low-Activity Filler Short,1671552000000,2022-12-20 16:00:00+00:00,1672261200000,2022-12-28 21:00:00+00:00,Short,16902.3,16522.448180697,16514.191085154423,17137.590808483186,16514.191085154423,0.814,309.1993809126416,13.603872509543676,6.919,6.7212757716570914,13.640275771657093,-16.074360584964,311.66986898806186,18756.46047998439,TP Hit,1.6143929367735683,197,False,False,False,False,2022-12-28 21:00:00,2022-12,False,NEW_YORK
