asset,strategy,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,size,gross_pnl,fees,slippage,funding,net_pnl,capital_after,reason,hold_candles
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1681387200000,1681430400000,1986.1,2030.974995305937,1951.424486623037,2031.9909908013376,2.651,118.9636,5.3246,5.2119,1.0627,112.5763,9053.4352,TP Hit,12
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1681898400000,1681945200000,1979.0,1928.1932515745395,2017.9430615355636,1927.2296367561617,1.192,60.5616,2.3287,2.3049,0.024,58.209,9111.6442,TP Hit,13
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1682110800000,1682179200000,1836.0,1876.8671061809748,1875.9291416101698,1782.740636652542,2.336,-95.4656,4.3366,4.3402,-0.1872,-99.615,9012.0292,SL Hit,19
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1682514000000,1682535600000,1961.0,1927.3992418089913,1928.3634235207517,2003.8919117767339,2.85,-95.7622,5.541,5.6549,0.0697,-101.3729,8910.6564,SL Hit,6
ETHUSDT,P39_CAND_0551:ATR Expansion Short,Short,1682539200000,1682542800000,1826.5,1877.0919362574016,1876.1538593277378,1754.2442110083934,1.827,-92.4315,3.3832,3.3399,0.0,-95.8147,8814.8417,SL Hit,1
ETHUSDT,P39_CAND_0551:ATR Expansion Long,Long,1682546400000,1682967600000,1878.1,1817.5379589271708,1818.44718251843,1965.1292262223546,1.502,-90.9642,2.7754,2.8376,1.8489,-95.5885,8719.2531,SL Hit,117
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1683306000000,1683349200000,1992.6,1957.8878134964837,1958.8672471200437,2036.9904901110503,2.666,-92.5427,5.266,5.3838,0.5312,-98.3399,8620.9132,SL Hit,12
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1683385200000,1683421200000,1873.8,1911.0282358186662,1910.0731992190567,1825.737778862421,2.442,-90.9114,4.6213,4.6765,-0.1021,-95.4305,8525.4827,SL Hit,10
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1686780000000,1686927600000,1652.6,1684.5116730510974,1683.6698381320316,1611.5018914832895,2.822,-90.0547,4.7087,4.8308,1.2097,-95.9731,8429.5096,SL Hit,41
ETHUSDT,P39_CAND_0551:Low-Activity Filler Short,Short,1686952800000,1686978000000,1715.7,1743.2460157426053,1742.3748283284413,1671.301550425228,1.631,-44.9276,2.8208,2.7746,-0.188,-47.5604,8381.9492,SL Hit,7
ETHUSDT,P39_CAND_0551:ATR Expansion Short,Short,1688133600000,1688140800000,1853.5,1893.6688673092726,1892.7225060562446,1796.9412409156332,2.188,-87.8895,4.0994,4.0836,-0.405,-91.5839,8290.3654,SL Hit,2
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1689271200000,1689292800000,1989.8,2028.8690727816518,1959.1335093518867,2029.8840147890462,2.799,109.3543,5.6241,5.7518,0.5611,103.1691,8393.5344,TP Hit,6
ETHUSDT,P39_CAND_0551:ATR Expansion Short,Short,1689361200000,1690066800000,1914.0,1860.6731008043655,1951.8378472068196,1859.7432291897708,2.279,121.532,4.3012,4.3982,-5.9212,123.1519,8516.6864,TP Hit,196
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1692306000000,1692306000000,1717.1,1684.3931896844003,1742.6481819362637,1683.5514139774118,1.721,56.2884,2.927,2.8599,0.0,53.3614,8570.0478,TP Hit,0
ETHUSDT,P39_CAND_0551:Low-Activity Filler Short,Short,1692817200000,1692896400000,1677.7,1634.654428113405,1704.0842803664425,1633.8375093587256,1.677,72.1874,2.7774,2.7787,0.0043,69.4058,8639.4535,TP Hit,22
ETHUSDT,P39_CAND_0551:BB Expansion Long,Long,1693328400000,1693400400000,1735.2,1707.5654856667986,1708.4196955145558,1770.3165340075614,3.334,-92.1335,5.7391,5.7819,0.8465,-98.719,8540.7345,SL Hit,20
ETHUSDT,P39_CAND_0551:BB Expansion Short,Short,1694462400000,1694487600000,1537.8,1561.8804987763235,1561.0999488019227,1507.3500711084405,3.796,-91.4096,5.8832,5.9998,0.2939,-97.5866,8443.1479,SL Hit,7
