asset,strategy,side,entry_time,exit_time,entry_price,exit_price,stop_loss,take_profit,size,gross_pnl,fees,slippage,funding,net_pnl,capital_after,reason,hold_candles
BNBUSDT,P39_CAND_0551:Funding Reversal Short,Short,1710338400000,1710367200000,583.5,604.1086018280955,603.8066984788561,563.7533015211438,3.753,-77.3441,2.2285,2.0713,-1.4825,-78.0901,7438.4435,SL Hit,8
BNBUSDT,P39_CAND_0551:Funding Reversal Short,Short,1710406800000,1710421200000,610.2,591.4541016003351,629.9614776608344,591.1585223391655,3.834,71.8718,2.3036,2.4752,0.0,69.5682,7508.0117,TP Hit,4
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1710446400000,1710453600000,579.5,601.821082537044,601.5203223758562,549.6328855890886,3.457,-77.164,2.0419,2.0077,0.0,-79.2059,7428.8058,SL Hit,2
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1710493200000,1710507600000,561.1,587.121561306248,586.8281472326317,526.0592399546781,2.92,-75.983,1.6764,1.7036,0.0,-77.6594,7351.1465,SL Hit,4
BNBUSDT,P39_CAND_0551:ATR Expansion Long,Long,1710511200000,1710543600000,588.0,633.0347764356102,557.3490318922061,633.351452161691,2.418,108.8941,1.4762,1.3944,0.0,107.4179,7458.5643,TP Hit,9
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1710612000000,1710658800000,586.4,556.647594209912,608.5896251562853,556.3694095051594,1.706,50.7576,0.975,1.0205,-0.094,49.8766,7508.4409,TP Hit,13
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1710838800000,1710860400000,507.9,529.8336594258826,529.5688749883884,478.32989584946046,3.501,-76.7897,1.8166,1.6972,0.0,-78.6063,7429.8347,SL Hit,6
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1710968400000,1711076400000,547.8,575.0029555820956,527.4563673645735,575.2906008825369,3.711,100.9502,2.0834,2.1808,0.6782,98.1886,7528.0233,TP Hit,30
BNBUSDT,P39_CAND_0551:ATR Expansion Long,Long,1712307600000,1712566800000,579.9,599.134982317044,566.3768668887484,599.4346996668773,5.693,109.5048,3.3561,3.4142,-12.803,118.9516,7646.9749,TP Hit,72
BNBUSDT,P39_CAND_0551:ATR Expansion Short,Short,1712944800000,1712944800000,602.2,580.8613099244797,617.1693170584842,580.5710244122736,5.224,111.4733,3.0902,3.2404,0.0,108.3832,7755.3581,TP Hit,0
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1712948400000,1712995200000,581.6,599.7607311849326,599.4610006845904,557.7247212714022,4.439,-80.6155,2.622,2.6178,3.4022,-86.6397,7668.7184,SL Hit,13
BNBUSDT,P39_CAND_0551:Funding Reversal Long,Long,1713031200000,1713034800000,577.6,559.0644395655313,559.344111621342,595.375888378658,4.257,-78.9059,2.4194,2.3825,0.0,-81.3253,7587.3931,SL Hit,1
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1713038400000,1713038400000,544.2,520.9522585277491,565.8132786856831,520.6919125714634,3.55,82.5295,1.8906,1.7762,0.0,80.6388,7668.0319,TP Hit,0
BNBUSDT,P39_CAND_0551:Funding Reversal Long,Long,1713106800000,1713135600000,547.0,569.199755005301,524.0755027460721,569.4844972539279,3.377,74.9686,1.8847,1.7383,-0.7861,73.87,7741.9019,TP Hit,8
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1713207600000,1713240000000,549.9,532.258234479861,566.5869854753875,531.9922383606807,4.724,83.3397,2.5561,2.6738,1.2212,79.5625,7821.4643,TP Hit,9
BNBUSDT,P39_CAND_0551:Funding Reversal Long,Long,1713265200000,1713366000000,539.2,521.3609341728186,521.6217450453412,556.2782549546589,4.514,-80.5255,2.3937,2.3058,-1.903,-81.0162,7740.4481,SL Hit,28
BNBUSDT,P39_CAND_0551:Funding Reversal Long,Long,1714381200000,1714428000000,585.7,595.0744103278814,575.4479036239305,595.3720963760694,7.77,72.8392,4.5873,4.4886,-3.0217,71.2736,7811.7217,TP Hit,13
BNBUSDT,P39_CAND_0551:ATR Expansion Short,Short,1714467600000,1714474800000,587.0,569.6729310435235,599.124508716626,569.3882369250609,6.568,113.8042,3.7985,3.7089,0.0,110.0057,7921.7274,TP Hit,2
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1714482000000,1714510800000,567.0,579.7642256112701,579.4744883670867,550.4387661568242,6.518,-83.1972,3.7373,4.0394,2.5833,-89.5178,7832.2096,SL Hit,8
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1714554000000,1714586400000,546.7,561.7074199333658,561.4267065800758,526.9151297498948,5.421,-81.3552,3.0043,3.0938,0.5059,-84.8655,7747.3441,SL Hit,9
BNBUSDT,P39_CAND_0551:Funding Reversal Long,Long,1715698800000,1715774400000,564.8,573.0032532628466,555.7901017880474,573.2898982119525,8.854,72.6316,5.0371,4.7515,-15.0951,82.6896,7830.0337,TP Hit,21
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1717405200000,1717495200000,628.3,640.1551534826647,619.0177183516573,640.4753911782537,8.717,103.3414,5.5286,5.4066,2.1439,95.6689,7925.7026,TP Hit,25
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1717516800000,1717538400000,663.7,680.6493004447577,650.5289473534511,680.9897953424289,6.216,105.3569,4.1782,4.23,0.8009,100.3777,8026.0803,TP Hit,6
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1718010000000,1718049600000,646.1,633.0673486231917,656.3992993416311,632.7509731366234,8.108,105.6687,5.1857,5.3219,0.0,100.483,8126.5633,TP Hit,11
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1720285200000,1720324800000,527.1,515.6750060464485,515.9329725327149,541.8453159267849,7.492,-85.5961,3.9062,4.2552,0.0,-89.5023,8037.061,SL Hit,11
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1720360800000,1720396800000,498.1,484.60323985073313,508.4564372888277,484.3610593210726,7.968,107.5422,3.9151,4.0811,0.0,103.6271,8140.6881,TP Hit,10
BNBUSDT,P39_CAND_0551:BB Expansion Long,Long,1720429200000,1720447200000,521.0,504.9871659027573,505.2397857956551,542.1964086171457,5.262,-84.2595,2.6994,2.8553,0.0,-86.9589,8053.7292,SL Hit,5
BNBUSDT,P39_CAND_0551:ATR Expansion Short,Short,1720450800000,1720584000000,502.8,522.8352979900646,522.5740109845724,473.78898352314144,4.127,-82.6857,2.1164,2.1101,0.0,-84.8021,7968.9271,SL Hit,37
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1722790800000,1722790800000,500.3,487.63332037799137,510.1114695930497,487.3896255652088,8.378,106.1214,4.1385,4.3875,0.0,101.983,8070.9101,TP Hit,0
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1725447600000,1725458400000,497.9,507.4958871146064,507.2422659816156,485.4979639144227,8.867,-85.0867,4.4574,4.2883,0.0,-89.5442,7981.366,SL Hit,3
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1725649200000,1725667200000,478.0,489.242830728277,488.99833156249576,463.2262061632003,7.398,-83.1745,3.5778,3.6583,0.0,-86.7523,7894.6137,SL Hit,5
BNBUSDT,P39_CAND_0551:ATR Expansion Short,Short,1727380800000,1727402400000,592.8,603.4133818458326,603.1118259328663,578.1822611007004,7.917,-84.0261,4.7352,5.0792,0.0,-88.7614,7805.8523,SL Hit,6
BNBUSDT,P39_CAND_0551:BB Expansion Short,Short,1727805600000,1727956800000,551.4,534.6090352125848,564.1290577180798,534.3418642804446,6.26,105.1114,3.3992,3.1749,0.09,101.6222,7907.4745,TP Hit,42
