candidate_id,params_json,parameter_hash,net_pnl,trades,profit_factor,max_dd_pct,positive_months,negative_months,zero_months,win_rate,winners,losers,average_winner,average_loser,expectancy,avg_r,best_trade,worst_trade,combined_adverse,score,status,behavior_hash,behavior_hash_scope,beats_pf12,trade_log_hash,note
P291_0751,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.25}",6c6c3fc627e3b5bd,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,6c6c3fc627e3b5bd,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0752,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.25}",7db13821f9585eb4,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,7db13821f9585eb4,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0753,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.25}",2c073db10790eaf6,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,2c073db10790eaf6,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0754,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.25}",3ca397a830a24464,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,3ca397a830a24464,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0755,"{""body_min"":0.45,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.25}",fca5803440d9a1b2,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,fca5803440d9a1b2,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0756,"{""body_min"":0.45,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0005,""min_expected_r"":1.2,""ny_expected_r"":2.0,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":2.0,""volume_mult"":1.0,""vwap_dev_atr"":1.25,""wick_min"":0.25}",a7d6aa46634cc4ae,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,a7d6aa46634cc4ae,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0757,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.25}",3a2d873566afa0ae,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,3a2d873566afa0ae,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0758,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":0.75,""wick_min"":0.25}",dabe9a89ead20166,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,dabe9a89ead20166,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0759,"{""body_min"":0.25,""breakeven_atr_mult"":null,""failed_continuation_limit"":18,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":24,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.25}",7d39b33e9bb225cf,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,7d39b33e9bb225cf,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
P291_0760,"{""body_min"":0.25,""breakeven_atr_mult"":1.5,""failed_continuation_limit"":null,""failed_continuation_pnl_thresh"":0.0,""funding_threshold"":0.0008,""min_expected_r"":1.2,""ny_expected_r"":1.5,""retest_depth"":0.1,""sl_atr_mult"":1.2,""time_stop"":36,""tp_atr_mult"":2.0,""trail_atr_mult"":null,""volume_mult"":1.0,""vwap_dev_atr"":1.0,""wick_min"":0.25}",b4b2d472de3dbe9f,,,,,,,,,,,,,,,,,,,REGISTERED_NOT_EXECUTED_TIMEBOXED,b4b2d472de3dbe9f,candidate_parameter_set,,,Registered as genuine wired params; not assigned metrics because engine was not run.
