timestamp,event_type,symbol,details
1608724800000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: SL Hit | Exit Price: 1.3780108463667 | PnL: $-32.04
1609189200000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 1.4829
1609192800000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 1679.0750 | SL: 1.43 | TP: 1.56
1609200000000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000781 | Cost: $-1.9889
1609228800000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000472 | Cost: $-1.2234
1609232400000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: TP Hit | Exit Price: 1.5616502208360639 | PnL: $104.16
1609268400000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 1.6447
1609272000000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 985.9580 | SL: 1.55 | TP: 1.78
1609286400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000398 | Cost: $-0.6532
1609315200000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000455 | Cost: $-0.7075
1609315200000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: SL Hit | Exit Price: 1.5453529110706985 | PnL: $-54.07
1609416000000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 1.4604
1609419600000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 1367.4950 | SL: 1.39 | TP: 1.53
1609430400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.000954 | Cost: $-1.8959
1609434000000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: TP Hit | Exit Price: 1.5303105018279215 | PnL: $41.27
1609524000000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 1.7519
1609527600000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 1032.7630 | SL: 1.66 | TP: 1.88
1609545600000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: -0.001206 | Cost: $-2.2883
1609552800000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: TP Hit | Exit Price: 1.8814902760284389 | PnL: $84.55
1609606800000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 1.9147
1609610400000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 831.2020 | SL: 1.80 | TP: 2.08
1609617600000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: SL Hit | Exit Price: 1.7960114450354694 | PnL: $-87.97
1609660800000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 2.2137
1609664400000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 654.4750 | SL: 2.07 | TP: 2.42
1609678800000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: SL Hit | Exit Price: 2.064414610891712 | PnL: $-90.13
1609750800000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 2.0128
1609754400000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 366.3240 | SL: 2.28 | TP: 1.62
1609772400000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: SL Hit | Exit Price: 2.276345157601142 | PnL: $-102.02
1610096400000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 2.7257
1610100000000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 377.3890 | SL: 2.47 | TP: 3.08
1610100000000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: TP Hit | Exit Price: 3.074176981760069 | PnL: $140.12
1610114400000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 3.4236
1610118000000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 189.5370 | SL: 3.93 | TP: 2.91
1610121600000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000129 | Cost: $-0.0809
1610150400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000129 | Cost: $-0.0786
1610179200000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000329 | Cost: $-0.1929
1610208000000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000517 | Cost: $-0.3048
1610208000000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: TP Hit | Exit Price: 2.915884086266883 | PnL: $91.82
1610208000000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 2.9864
1610211600000,POSITION_OPENED,SOLUSDT,Side: Short | Size: 89.1690 | SL: 3.26 | TP: 2.61
1610211600000,POSITION_CLOSED,SOLUSDT,Side: Short | Reason: SL Hit | Exit Price: 3.2611785209194437 | PnL: $-23.57
1610215200000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 3.3928
1610218800000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 314.5830 | SL: 3.08 | TP: 3.82
1610236800000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.003183 | Cost: $3.3803
1610265600000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.003183 | Cost: $3.7424
1610294400000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000801 | Cost: $0.8595
1610323200000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.000244 | Cost: $0.2649
1610334000000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: SL Hit | Exit Price: 3.0823098181774506 | PnL: $-109.21
1610474400000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 3.7759
1610478000000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 354.5410 | SL: 3.50 | TP: 4.15
1610488800000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: SL Hit | Exit Price: 3.50309907036435 | PnL: $-106.56
1610956800000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 4.1258
1610960400000,POSITION_OPENED,SOLUSDT,Side: Long | Size: 344.2770 | SL: 3.85 | TP: 4.43
1610985600000,FUNDING_DEDUCTED,SOLUSDT,Funding Rate: 0.001461 | Cost: $1.9918
1611000000000,POSITION_CLOSED,SOLUSDT,Side: Long | Reason: SL Hit | Exit Price: 3.8478410312599975 | PnL: $-90.17
1611590400000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 3.7729
1611594000000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 3.8193
1611597600000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 3.9529
1611669600000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 3.7179
1612026000000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 4.0695
1612029600000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 4.031
1612033200000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 4.0313
1612036800000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 4.0653
1612040400000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 4.2584
1612080000000,SIGNAL_GENERATED,SOLUSDT,Side: Long | Close: 4.6981
1612083600000,SIGNAL_GENERATED,SOLUSDT,Side: Short | Close: 4.5776
